OID_,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,PLST,index_right,FID,SBZ,Name
142500,14230907148410628100,14,7,13,000,2023,09,07,5,3,3,2,0,0,1,0,0,0,0,1,"736315,642099999822676","5692449,970899999141693",12.392635237000036,51.33414620800005,1,0,0,0,Mitte
142501,14230907148310620460,14,7,13,000,2023,09,15,5,3,5,2,0,0,0,1,0,0,0,1,"728852,608699999749660","5682492,049799999222159",12.279304232000072,51.24780320700006,1,5,5,5,Südwest
142532,14230906148320653600,14,7,13,000,2023,09,08,4,3,1,2,0,0,1,1,0,0,0,0,"732578,942999999970198","5692410,384500000625849",12.339062536000029,51.33533118500003,1,7,7,7,Alt-West
142534,14230906148213626440,14,7,13,000,2023,09,13,4,3,5,2,0,0,1,1,0,0,0,0,"734717,333999999798834","5690205,246999999508262",12.368254077000074,51.31465841600004,1,4,4,4,Süd
142535,14230906144200626420,14,7,13,000,2023,09,14,4,3,2,6,0,0,0,1,0,1,0,0,"736234,330000000074506","5694018,963500000536442",12.392510822000077,51.34826358400005,1,0,0,0,Mitte
142570,14230905144200608580,14,7,13,000,2023,09,06,3,3,2,6,0,0,0,1,0,0,0,0,"727016,622999999672174","5690024,830000000074506",12.25782704900007,51.31616258400004,1,6,6,6,West
142606,14230904148210628070,14,7,13,000,2023,09,16,2,3,2,6,0,0,0,1,0,0,0,0,"740753,390800000168383","5696260,182600000873208",12.458798795000064,51.36648398800003,1,2,2,2,Ost
142608,14231209144200906190,14,7,13,000,2023,12,17,7,2,0,7,2,0,0,0,0,0,0,1,"735624,557300000451505","5693422,964199999347329",12.38337600400007,51.34316679800003,1,0,0,0,Mitte
142609,14231015144320849380,14,7,13,000,2023,10,05,1,3,9,1,2,0,0,1,0,0,0,0,"736974,229100000113249","5691431,209100000560284",12.401394879000065,51.32472765400007,1,3,3,3,Südost
142613,14230904144200608540,14,7,13,000,2023,09,10,2,2,5,3,0,0,0,1,1,0,1,0,"732151,739000000059605","5692470,857999999076128",12.332979862000059,51.336048582000046,1,7,7,7,Alt-West
142615,14231219148410907810,14,7,13,000,2023,12,20,3,3,2,6,2,1,0,1,0,0,0,0,"736431,785799999721348","5693440,744599999859929",12.394957141000077,51.342991307000034,1,0,0,0,Mitte
142659,14230902148410628140,14,7,13,000,2023,09,09,7,3,2,6,0,0,0,1,0,0,0,0,"734898,116999999620020","5693490,507999999448657",12.373008908000031,51.34407367600005,1,0,0,0,Mitte
142660,14231018144200729480,14,7,13,000,2023,10,15,4,3,6,4,0,0,0,1,1,0,0,0,"734704,827899999916553","5699020,472799999639392",12.373888737000073,51.39379237500003,1,9,9,9,Nord
142687,14230902148410626950,14,7,13,000,2023,09,16,7,3,2,6,0,0,0,1,0,0,0,0,"736290,243099999614060","5694366,027300000190735",12.39354264700006,51.35135565200005,1,1,1,1,Nordost
142716,14230831144200608050,14,7,13,000,2023,08,16,5,3,6,4,0,0,0,0,1,0,0,1,"734885,124900000169873","5693529,516799999400973",12.372848427000065,51.34442920200007,1,0,0,0,Mitte
142717,14230831144200606960,14,7,13,000,2023,08,12,5,3,5,3,0,0,0,0,0,0,1,1,"739750,542399999685585","5695493,384600000455976",12.443902474000026,51.360025550000046,1,2,2,2,Ost
142749,14231214148210907800,14,7,13,000,2023,12,13,5,3,5,3,0,1,1,1,0,0,0,0,"737347,326600000262260","5690243,935900000855327",12.40594971400003,51.31391504800007,1,4,4,4,Süd
142756,14231109144200786560,14,7,13,000,2023,11,15,5,3,5,3,0,0,0,1,0,0,0,0,"740791,559200000017881","5686765,430299999192357",12.452933078000058,51.281246442000054,1,3,3,3,Südost
142757,14230830144200606940,14,7,13,000,2023,08,08,4,3,5,2,0,0,0,1,0,0,0,0,"740896,061800000257790","5696351,977399999275804",12.460906653000052,51.367247416000055,1,2,2,2,Ost
142778,14230829149320643520,14,7,30,250,2023,08,07,3,3,2,2,0,1,0,1,0,0,0,0,"736571,935800000093877","5702611,344699999317527",12.403072498000029,51.42524889600003,1,9,9,9,Nord
142781,14230829148410608090,14,7,13,000,2023,08,07,3,3,5,3,0,1,1,1,0,0,0,0,"736516,859100000001490","5692233,109400000423193",12.395374588000038,51.33211598100007,1,3,3,3,Südost
142782,14230829148110586510,14,7,13,000,2023,08,17,3,3,2,6,0,1,0,1,0,0,1,0,"740913,747499999590218","5696378,824100000783801",12.461178430000075,51.36748087900003,1,2,2,2,Ost
142784,14230829144200586470,14,7,13,000,2023,08,21,3,2,7,1,2,0,0,0,0,1,0,0,"738849,031299999915063","5689075,723999999463558",12.426676052000062,51.30280107900006,1,3,3,3,Südost
142786,14230829144200586460,14,7,13,000,2023,08,13,3,3,5,2,0,0,1,1,0,0,0,0,"733842,367999999783933","5693189,926999999210238",12.357679559000076,51.34181070600005,1,0,0,0,Mitte
142856,14230903144200643430,14,7,13,000,2023,09,21,1,2,5,3,2,0,0,1,0,0,0,0,"733554,909099999815226","5693105,808499999344349",12.353504443000077,51.34117375800008,1,0,0,0,Mitte
142888,14230826144200696020,14,7,13,000,2023,08,21,7,3,7,7,2,0,0,1,0,0,0,0,"730093,050300000235438","5697817,296399999409914",12.306934611000031,51.38488004700008,1,8,8,8,Nordwest
142924,14230825148410628110,14,7,13,000,2023,08,07,6,3,3,6,0,0,0,1,0,0,0,1,"737002,236999999731779","5691376,888000000268221",12.401760014000047,51.324228394000045,1,3,3,3,Südost
142927,14230825148410584770,14,7,13,000,2023,08,15,6,3,2,2,0,0,1,1,0,0,0,0,"736511,988699999637902","5692237,826700000092387",12.395307933000026,51.33216034900005,1,3,3,3,Südost
142928,14230825148210607280,14,7,13,000,2023,08,11,6,3,5,2,0,0,0,1,0,0,0,1,"736544,827800000086427","5690285,827999999746680",12.394483313000023,51.31462515900006,1,0,0,0,Mitte
142929,14230825148110607270,14,7,13,000,2023,08,17,6,3,5,3,0,0,1,1,0,0,0,0,"728307,278300000354648","5697574,026200000196695",12.281158249000043,51.383417128000076,1,8,8,8,Nordwest
142930,14230825144200586000,14,7,13,000,2023,08,16,6,2,3,2,0,0,1,1,0,0,0,0,"736098,593399999663234","5693869,718399999663234",12.390466227000047,51.34698031900007,1,0,0,0,Mitte
142966,14230824148110586010,14,7,13,000,2023,08,04,5,3,5,3,2,0,0,1,0,0,0,1,"728030,324000000022352","5701018,792999999597669",12.279397969000058,51.414452632000064,1,8,8,8,Nordwest
142967,14230824144200606930,14,7,13,000,2023,08,16,5,3,5,3,0,0,1,1,0,0,0,0,"735103,411799999885261","5697039,225999999791384",12.378296514000056,51.37584322600003,1,9,9,9,Nord
142989,14231213148110907230,14,7,13,000,2023,12,10,4,3,5,3,0,0,0,1,0,0,0,0,"729618,964999999850988","5697950,403699999675155",12.300219174000063,51.38626689200004,1,8,8,8,Nordwest
143002,14231003144200688770,14,7,13,000,2023,10,18,3,3,9,1,1,1,0,1,0,0,0,0,"736345,776499999687076","5701799,602600000798702",12.399284174000059,51.41805702000005,1,9,9,9,Nord
143013,14230823148210585060,14,7,13,000,2023,08,17,4,3,2,6,0,0,0,1,0,0,0,0,"735525,652499999850988","5687501,147700000554323",12.37804774500006,51.290051462000065,1,4,4,4,Süd
143045,14230822148210586050,14,7,13,000,2023,08,21,3,3,5,3,2,0,1,0,0,0,0,1,"737275,979100000113249","5690910,346100000664592",12.405371181000021,51.31992657200004,1,0,0,0,Mitte
143047,14230822144200584670,14,7,13,000,2023,08,17,3,2,5,2,0,0,0,1,0,0,0,0,"731235,872800000011921","5696759,736600000411272",12.322641652000073,51.374922249000065,1,8,8,8,Nordwest
143049,14230822144200577770,14,7,13,000,2023,08,10,3,3,5,3,0,0,1,1,0,0,0,0,"736552,796699999831617","5690275,438599999994040",12.394590564000055,51.314528590000066,1,0,0,0,Mitte
143051,14231019148410732390,14,7,13,000,2023,10,22,5,3,2,6,2,1,0,1,0,0,0,0,"737170,152200000360608","5691101,513900000602007",12.403982394000025,51.32168663400006,1,3,3,3,Südost
143070,14230915148110681430,14,7,13,000,2023,09,19,6,3,5,3,1,0,0,1,0,1,0,0,"726512,860000000335276","5693426,081000000238419",12.25277238800004,51.346898027000066,1,7,7,7,Alt-West
143090,14230821148410577860,14,7,13,000,2023,08,13,2,3,2,6,0,0,0,1,0,0,0,0,"736182,331299999728799","5693975,908199999481440",12.391736920000028,51.34789871700008,1,0,0,0,Mitte
143091,14230821148410566800,14,7,13,000,2023,08,20,2,3,4,1,2,0,0,1,0,0,0,0,"736219,591799999587238","5693797,940400000661612",12.392152918000022,51.346285762000036,1,0,0,0,Mitte
143093,14230821148110584720,14,7,13,000,2023,08,22,2,3,1,5,2,0,0,1,0,0,0,0,"731257,854000000283122","5696951,822000000625849",12.323081910000042,51.37663760800007,1,8,8,8,Nordwest
143094,14230821144310586491,14,7,30,270,2023,08,03,2,3,8,7,2,0,0,1,0,0,0,0,"730127,013700000010431","5701195,676200000569224",12.309612306000076,51.41519358900007,1,8,8,8,Nordwest
143103,14230930144200681120,14,7,13,000,2023,09,19,7,2,5,3,1,0,1,1,0,0,0,0,"735029,644199999980628","5702116,637800000607967",12.380600345000062,51.421449808000034,1,9,9,9,Nord
143120,14230820148210566430,14,7,13,000,2023,08,22,1,3,0,1,2,0,1,0,0,0,0,0,"741472,292999999597669","5689522,160000000149012",12.464539599000034,51.305701706000036,1,3,3,3,Südost
143121,14230820144200566740,14,7,13,000,2023,08,23,1,2,5,3,2,0,0,1,0,0,0,1,"734747,738599999807775","5693486,722500000149012",12.37085107400003,51.34410180400005,1,0,0,0,Mitte
143145,14230823148110586030,14,7,13,000,2023,08,11,4,3,5,2,0,0,0,1,0,0,0,1,"728896,923299999907613","5698640,086200000718236",12.290304486000025,51.39274980400006,1,8,8,8,Nordwest
143153,14230818148410586090,14,7,13,000,2023,08,08,6,3,5,3,0,1,1,1,0,0,0,0,"733866,570299999788404","5693197,520600000396371",12.358031419000042,51.34186891600007,1,0,0,0,Mitte
143189,14230817148410566100,14,7,13,000,2023,08,08,5,3,0,1,0,1,1,0,0,0,0,0,"734043,087100000120699","5693246,352299999445677",12.360593392000055,51.34223462500006,1,0,0,0,Mitte
143190,14230817144310567220,14,7,13,000,2023,08,07,5,3,9,1,0,1,0,1,0,0,0,0,"735959,146999999880791","5700679,758999999612570",12.39298887600006,51.40816622300008,1,9,9,9,Nord
143191,14230817144200565520,14,7,13,000,2023,08,16,5,3,5,3,0,0,1,1,0,0,0,0,"739757,775000000372529","5688232,315999999642372",12.43912189300005,51.29484888300004,1,3,3,3,Südost
143222,14230816148211566770,14,7,13,000,2023,08,15,4,3,2,2,0,0,0,1,0,0,0,0,"740710,730999999679625","5686514,838199999183416",12.451607490000072,51.27903134200005,1,3,3,3,Südost
143225,14230816144200560250,14,7,13,000,2023,08,05,4,1,2,6,2,0,0,1,0,1,0,0,"728917,545400000177324","5698643,374199999496341",12.290602515000046,51.392771003000064,1,8,8,8,Nordwest
143256,14231231148113932410,14,7,13,000,2023,12,14,1,3,0,1,0,0,1,0,0,0,0,0,"734387,140200000256300","5699322,058100000023842",12.369529557000021,51.396630791000064,1,9,9,9,Nord
143282,14230823148110584710,14,7,13,000,2023,08,08,4,2,3,6,0,0,0,1,0,0,1,0,"732836,307400000281632","5696860,865800000727177",12.34566267200006,51.375176174000046,1,8,8,8,Nordwest
143307,14230814144310559820,14,7,13,000,2023,08,12,2,3,3,7,0,0,0,1,0,1,0,0,"734714,665799999609590","5700664,914899999275804",12.37511740900004,51.40854926800006,1,9,9,9,Nord
251650,14230315144200312450,14,7,13,000,2023,03,20,4,3,5,3,2,0,0,1,0,0,0,1,"739491,885900000110269","5691861,679899999871850",12.437751676000062,51.32753731100007,1,2,2,2,Ost
251651,14230315144200154760,14,7,13,000,2023,03,13,4,3,5,3,0,0,0,1,0,0,1,0,"730203,162999999709427","5701046,558199999853969",12.310608700000046,51.413824076000026,1,8,8,8,Nordwest
251652,14230315144200154390,14,7,13,000,2023,03,14,4,2,6,4,0,0,0,1,1,0,0,0,"727961,804899999871850","5689248,467800000682473",12.270871175000025,51.30881509500006,1,6,6,6,West
251660,14230314148410148631,14,7,13,000,2023,03,16,3,3,6,4,0,1,1,0,1,0,0,0,"734746,146200000308454","5690062,945399999618530",12.368573122000043,51.313369168000065,1,4,4,4,Süd
251661,14230314148410148620,14,7,13,000,2023,03,16,3,3,3,2,0,1,1,1,0,0,0,0,"734752,721900000236928","5693855,198300000280142",12.371165445000031,51.34740733000007,1,0,0,0,Mitte
251662,14230314148310183400,14,7,13,000,2023,03,11,3,3,5,3,0,0,0,1,0,0,0,1,"727782,106999999843538","5689118,518300000578165",12.268214355000055,51.307720421000056,1,6,6,6,West
251663,14230314144200154420,14,7,13,000,2023,03,14,3,3,6,7,0,0,0,1,1,0,0,0,"733814,038099999539554","5695652,931800000369549",12.358891634000031,51.363931517000026,1,9,9,9,Nord
251671,14230313148410202930,14,7,13,000,2023,03,11,2,3,5,3,0,0,1,0,0,0,0,0,"738041,462299999780953","5693730,635399999096990",12.418220488000031,51.34492174500008,1,2,2,2,Ost
251672,14230313144100202600,14,7,13,000,2023,03,12,2,2,0,1,0,0,1,0,0,0,0,0,"731325,844299999997020","5693989,111899999901652",12.322130281000057,51.35001425000007,1,7,7,7,Alt-West
251673,14230313144000154020,14,7,13,000,2023,03,07,2,3,1,6,0,1,1,1,0,0,0,0,"732083,832600000314415","5692659,822599999606609",12.332129819000045,51.337772588000064,1,7,7,7,Alt-West
251678,14230313144200143960,14,7,13,000,2023,03,11,2,3,1,6,0,1,0,1,0,0,0,0,"734698,884100000374019","5693381,284099999815226",12.37008135800005,51.34317551600003,1,0,0,0,Mitte
251682,14230312148310165230,14,7,13,000,2023,03,12,1,3,1,7,0,0,0,1,0,0,0,0,"730129,163700000382960","5693713,970399999991059",12.304797346000043,51.34803004500003,1,7,7,7,Alt-West
251686,14230311148410165240,14,7,13,000,2023,03,09,7,3,5,3,0,1,1,1,0,0,0,0,"735331,831299999728799","5692190,256100000813603",12.378366162000077,51.33222283400005,1,0,0,0,Mitte
251690,14230310148410147420,14,7,13,000,2023,03,20,6,3,6,6,2,1,0,0,1,0,0,1,"735079,379399999976158","5692560,831199999898672",12.374993282000048,51.335653646000026,1,0,0,0,Mitte
251691,14230310148410147410,14,7,13,000,2023,03,13,6,3,5,3,0,0,0,1,0,0,0,0,"734395,704900000244379","5691540,958300000056624",12.364525234000041,51.32678096700005,1,0,0,0,Mitte
251692,14230310148410147390,14,7,13,000,2023,03,08,6,3,2,6,0,1,0,1,0,0,0,0,"734646,668100000359118","5691487,681199999526143",12.368085820000033,51.32619927400003,1,0,0,0,Mitte
251693,14230310148310147380,14,7,13,000,2023,03,13,6,3,6,6,0,0,0,0,1,0,0,1,"730215,759200000204146","5689940,932700000703335",12.303601108000066,51.31412435100003,1,6,6,6,West
251694,14230310143263148140,14,7,13,000,2023,03,17,6,3,6,6,0,0,1,0,1,0,0,0,"735561,952499999664724","5692941,220100000500679",12.382160097000053,51.33886846200005,1,0,0,0,Mitte
251701,14230309148410147400,14,7,13,000,2023,03,18,5,3,5,3,2,1,1,1,0,0,0,0,"736337,878999999724329","5692763,800200000405312",12.393162068000038,51.33695396400003,1,0,0,0,Mitte
251702,14230309148410136930,14,7,13,000,2023,03,16,5,3,5,3,0,0,1,1,0,0,0,0,"734163,010200000368059","5692193,168099999427795",12.361619847000043,51.33273135600007,1,0,0,0,Mitte
251703,14230309148310148230,14,7,13,000,2023,03,11,5,3,3,5,0,1,0,1,0,0,0,0,"732151,069000000134110","5691918,783299999311566",12.332610544000033,51.33109301300004,1,5,5,5,Südwest
251704,14230309148210163990,14,7,13,000,2023,03,14,5,3,1,5,0,1,0,1,0,0,0,0,"738830,802799999713898","5694190,537599999457598",12.429841977000024,51.34871872900004,1,2,2,2,Ost
251705,14230309145400136880,14,7,13,000,2023,03,19,5,3,5,3,2,1,0,1,0,0,0,0,"732722,239000000059605","5696019,881999999284744",12.343476097000064,51.36767375000005,1,8,8,8,Nordwest
251711,14230308148410154450,14,7,13,000,2023,03,08,4,3,6,7,0,1,0,1,1,0,0,0,"735279,467899999581277","5694091,244599999859929",12.378871677000063,51.34930840000004,1,0,0,0,Mitte
251712,14230308144320148570,14,7,13,000,2023,03,08,4,3,2,6,0,2,0,1,0,0,0,0,"739673,379800000227988","5692179,601800000295043",12.44056566200004,51.330314473000044,1,2,2,2,Ost
251713,14230308144200148580,14,7,13,000,2023,03,10,4,3,6,4,0,1,0,1,1,0,0,0,"741351,736800000071526","5686901,048699999228120",12.461041867000063,51.282226725000044,1,3,3,3,Südost
251714,14230308144200148200,14,7,13,000,2023,03,18,4,3,6,2,2,1,0,1,1,0,0,0,"735094,427600000053644","5693970,699200000613928",12.376139642000055,51.34830290000008,1,0,0,0,Mitte
251725,14230307148110136890,14,7,13,000,2023,03,11,3,3,5,3,0,0,1,1,0,0,0,0,"739940,408200000412762","5698065,860600000247359",12.44836063300005,51.38303502300005,1,1,1,1,Nordost
251726,14230307144200163780,14,7,13,000,2023,03,10,3,2,5,2,0,0,1,1,0,0,0,0,"735012,297899999655783","5691985,099700000137091",12.37365225800005,51.33051338200005,1,0,0,0,Mitte
251727,14230307144200130660,14,7,13,000,2023,03,15,3,3,6,4,0,2,0,1,1,0,0,0,"738653,358300000429153","5693563,176599999889731",12.42687808900007,51.34316214000006,1,2,2,2,Ost
251735,14230306148410136920,14,7,13,000,2023,03,16,2,3,0,3,0,1,0,1,0,0,0,1,"737370,851400000043213","5693160,537499999627471",12.408228990000055,51.340084896000064,1,2,2,2,Ost
251736,14230306148410136410,14,7,13,000,2023,03,19,2,3,0,7,0,1,0,0,1,0,0,1,"737370,481999999843538","5693146,775599999353290",12.408214524000073,51.339961523000056,1,2,2,2,Ost
251737,14230306148310154440,14,7,13,000,2023,03,12,2,3,5,3,0,1,0,1,0,0,0,0,"732392,177699999883771","5691546,397199999541044",12.335822620000044,51.32765174600007,1,5,5,5,Südwest
251739,14230306144200296350,14,7,13,000,2023,03,18,2,2,5,3,2,1,1,0,0,0,0,1,"735051,327999999746680","5690670,607000000774860",12.373344770000074,51.31869784600008,1,4,4,4,Süd
251740,14230306144200136330,14,7,13,000,2023,03,11,2,2,3,2,0,1,1,1,0,0,0,0,"738857,059000000357628","5694329,244999999180436",12.430311386000028,51.34995271200006,1,2,2,2,Ost
251751,14230305148410164370,14,7,13,000,2023,03,15,1,3,0,1,0,0,1,0,0,0,0,0,"736942,576000000350177","5693119,505899999290705",12.402064059000054,51.33989520600005,1,2,2,2,Ost
251756,14230304148410147870,14,7,13,000,2023,03,11,7,3,5,3,0,0,1,1,0,0,0,0,"735158,360399999655783","5693737,320000000298023",12.376901902000043,51.34618156700003,1,0,0,0,Mitte
251757,14230304148110129840,14,7,13,000,2023,03,23,7,3,1,5,2,0,1,1,0,0,0,0,"735979,814500000327826","5697976,644300000742078",12.391488767000055,51.38389415600005,1,9,9,9,Nord
251758,14230304144200147240,14,7,13,000,2023,03,11,7,3,8,1,0,0,0,1,0,0,0,0,"738402,314600000157952","5696459,940400000661612",12.42522096700003,51.36926845700003,1,1,1,1,Nordost
251764,14230303148410129640,14,7,13,000,2023,03,19,6,3,2,2,1,0,0,1,0,0,0,0,"735551,989699999801815","5692909,879200000315905",12.381996594000043,51.33859126300007,1,0,0,0,Mitte
251765,14230303148110165010,14,7,13,000,2023,03,18,6,3,2,7,2,0,1,1,0,0,0,0,"734011,687900000251830","5695603,426599999889731",12.361693186000025,51.36340576300006,1,9,9,9,Nord
251766,14230303145200129810,14,7,13,000,2023,03,22,6,3,5,2,2,0,1,1,0,0,0,0,"734999,216599999926984","5692263,548499999567866",12.373648457000058,51.333018251000055,1,0,0,0,Mitte
251767,14230303144320298160,14,7,13,000,2023,03,14,6,3,4,6,0,0,1,1,0,0,0,0,"737771,413499999791384","5692847,050000000745058",12.413760147000062,51.337103684000056,1,2,2,2,Ost
251782,14230302148323130350,14,7,13,000,2023,03,18,5,3,5,3,2,1,1,1,0,0,0,0,"731409,280799999833107","5691635,061200000345707",12.321796918000075,51.32884834100008,1,7,7,7,Alt-West
251783,14230302144200171840,14,7,13,000,2023,03,13,5,3,6,4,0,0,0,1,1,0,0,0,"734998,927600000053644","5693936,737700000405312",12.374748324000052,51.34803753600005,1,0,0,0,Mitte
251784,14230302144200116660,14,7,13,000,2023,03,16,5,2,6,4,0,0,0,1,1,0,0,0,"737232,686200000345707","5691245,958399999886751",12.404974324000023,51.322957116000055,1,3,3,3,Südost
251788,14230301148410130730,14,7,13,000,2023,03,06,4,3,1,7,1,0,1,1,0,0,0,0,"735973,555100000463426","5693752,130300000309944",12.388596066000048,51.34597673500008,1,0,0,0,Mitte
251789,14230301144310129630,14,7,13,000,2023,03,12,4,2,5,3,0,0,1,1,0,0,0,0,"735544,450899999588728","5697396,613900000229478",12.384858978000068,51.378868469000054,1,9,9,9,Nord
251790,14230301144200136340,14,7,13,000,2023,03,11,4,3,6,6,0,0,1,0,1,0,0,0,"733667,073699999600649","5691902,669700000435114",12.354322853000042,51.33032763300008,1,0,0,0,Mitte
251791,14230301144200129800,14,7,13,000,2023,03,13,4,3,6,4,0,0,0,1,1,0,0,0,"738110,053199999965727","5695160,393899999558926",12.420160012000053,51.357726435000075,1,1,1,1,Nordost
251792,14230301144200116330,14,7,13,000,2023,03,14,4,3,2,6,0,0,0,1,0,0,0,0,"741882,132000000216067","5693997,130000000819564",12.473444710000024,51.34569272500005,1,2,2,2,Ost
251800,14230228148410113360,14,7,13,000,2023,02,07,3,3,5,2,0,0,1,1,0,0,0,0,"737248,366999999620020","5692229,234999999403954",12.40585345900007,51.33177656600003,1,3,3,3,Südost
251801,14230228148210116680,14,7,13,000,2023,02,14,3,3,5,3,0,0,1,1,0,0,0,0,"735267,750099999830127","5691395,578299999237061",12.376923356000077,51.32511602900007,1,4,4,4,Süd
251802,14230228144200116320,14,7,13,000,2023,02,18,3,3,0,1,2,0,1,0,0,0,0,0,"736913,475599999539554","5695789,518500000238419",12.403424255000061,51.36387360200007,1,1,1,1,Nordost
251803,14230228144200113230,14,7,13,000,2023,02,03,3,3,9,1,2,0,0,1,0,0,0,0,"735075,002500000409782","5690332,733200000599027",12.373461193000026,51.31565517300004,1,4,4,4,Süd
251810,14230227148210130690,14,7,13,000,2023,02,06,2,3,3,2,0,0,1,1,0,0,0,0,"735399,252399999648333","5690888,230200000107288",12.378472369000065,51.32050749800004,1,4,4,4,Süd
251811,14230227148210130340,14,7,13,000,2023,02,18,2,3,6,4,2,0,0,1,1,0,0,0,"738623,103299999609590","5690984,990100000053644",12.424718014000064,51.320033282000054,1,3,3,3,Südost
251812,14230227144200113330,14,7,13,000,2023,02,16,2,3,4,1,0,0,1,1,0,0,0,0,"731497,439699999988079","5691548,046299999579787",12.323003603000075,51.32803135100005,1,5,5,5,Südwest
251813,14230227144200113310,14,7,13,000,2023,02,08,2,3,6,7,0,0,0,1,1,0,0,0,"736414,211600000038743","5687558,158600000664592",12.390805815000022,51.29019514300006,1,4,4,4,Süd
251814,14230227144200113280,14,7,13,000,2023,02,16,2,3,2,6,0,0,0,1,0,0,0,1,"736745,449400000274181","5691326,123700000345707",12.398047519000045,51.32387963100007,1,3,3,3,Südost
251818,14230226148320164020,14,7,13,000,2023,02,00,1,2,6,7,2,1,0,1,1,0,0,0,"727341,024600000120699","5689071,944099999964237",12.261867055000039,51.30747862000004,1,6,6,6,West
251822,14230225148410112610,14,7,13,000,2023,02,12,7,3,2,6,0,1,0,1,0,0,0,0,"734784,316300000064075","5692944,358899999409914",12.371017774000052,51.339218231000075,1,0,0,0,Mitte
251823,14230225148310112290,14,7,13,000,2023,02,17,7,3,2,6,0,1,0,1,0,0,0,0,"728554,310999999754131","5689537,623999999836087",12.279542959000025,51.31117335400006,1,6,6,6,West
251828,14230224148310112050,14,7,13,000,2023,02,14,6,3,2,6,0,1,0,1,0,0,0,0,"730304,767400000244379","5691387,533600000664592",12.305810476000033,51.32707452200003,1,6,6,6,West
251829,14230224144200116640,14,7,13,000,2023,02,12,6,3,6,4,0,0,0,1,1,0,0,0,"734181,136199999600649","5695537,720699999481440",12.364079630000049,51.36274614300004,1,9,9,9,Nord
251830,14230224144200113250,14,7,13,000,2023,02,15,6,2,5,2,0,1,0,1,0,0,0,0,"739100,954499999992549","5699445,793099999427795",12.437248578000037,51.395775023000056,1,1,1,1,Nordost
251835,14230223148310164010,14,7,13,000,2023,02,16,5,3,3,3,0,0,0,1,0,0,0,0,"731801,027900000102818","5691193,696599999442697",12.32712310100004,51.32472679500006,1,5,5,5,Südwest
251836,14230223144200297900,14,7,13,000,2023,02,13,5,2,3,2,0,0,1,0,0,0,1,0,"733778,142400000244379","5690764,704500000923872",12.355168025000069,51.32006697800006,1,4,4,4,Süd
251847,14230222148410113510,14,7,13,000,2023,02,08,4,3,3,7,0,0,0,1,0,0,0,0,"737678,175999999977648","5691490,200999999418855",12.411519072000033,51.32496353700003,1,3,3,3,Südost
251849,14230222144200113260,14,7,13,000,2023,02,12,4,2,0,1,0,0,0,0,0,0,0,1,"733644,348100000061095","5695712,332399999722838",12.356497441000045,51.36453453400003,1,9,9,9,Nord
251855,14230221144200096600,14,7,13,000,2023,02,09,3,3,5,3,0,0,1,1,0,0,0,0,"735909,651200000196695","5688684,880999999120831",12.384327023000026,51.30051817200007,1,4,4,4,Süd
251858,14230220148310101090,14,7,13,000,2023,02,13,2,3,5,3,0,0,0,1,0,0,0,0,"727208,245000000111759","5693565,147199999541044",12.262829659000033,51.347868978000065,1,7,7,7,Alt-West
251865,14230219148410096330,14,7,13,000,2023,02,05,1,3,6,4,2,1,0,1,1,0,0,0,"736356,706100000068545","5691127,560200000181794",12.392346687000042,51.322258901000055,1,0,0,0,Mitte
251866,14230219148110130330,14,7,13,000,2023,02,01,1,2,0,1,2,1,1,0,0,0,0,0,"734267,753499999642372","5695386,071799999102950",12.365221735000034,51.361349173000065,1,9,9,9,Nord
251869,14230218148423163800,14,7,13,000,2023,02,05,7,3,0,1,2,1,0,0,0,0,0,1,"736242,193300000391901","5692510,254699999466538",12.391622736000045,51.33471784100004,1,0,0,0,Mitte
251870,14230218148210203170,14,7,13,000,2023,02,19,7,3,1,5,2,1,0,1,0,0,0,0,"742136,239099999889731","5693078,431299999356270",12.476461890000053,51.337338868000074,1,2,2,2,Ost
251881,14230217148410095471,14,7,13,000,2023,02,15,6,3,3,6,0,0,1,1,0,0,0,0,"737363,791600000113249","5692670,772399999201298",12.40780145900004,51.33569168200006,1,3,3,3,Südost
251882,14230217148210096640,14,7,13,000,2023,02,19,6,3,0,1,2,1,1,0,0,0,0,0,"735074,530000000260770","5689661,790599999949336",12.37301228900003,51.30963270400008,1,4,4,4,Süd
251883,14230217148210096620,14,7,13,000,2023,02,22,6,3,0,7,2,1,1,0,0,0,0,0,"734749,384399999864399","5691064,025699999183416",12.369278479000059,51.32235398300003,1,4,4,4,Süd
251884,14230217148210095680,14,7,13,000,2023,02,12,6,3,5,2,0,0,1,1,0,0,0,0,"737379,674700000323355","5692666,277000000700355",12.408026062000033,51.33564470200008,1,2,2,2,Ost
251885,14230217148110095660,14,7,13,000,2023,02,10,6,3,2,6,0,1,0,1,0,0,0,0,"733415,104600000195205","5695785,553700000047684",12.353258280000034,51.365286034000064,1,8,8,8,Nordwest
251886,14230217148110095450,14,7,13,000,2023,02,12,6,3,5,3,0,1,1,1,0,0,0,0,"733075,139899999834597","5696087,295499999076128",12.348581052000043,51.36813421200003,1,8,8,8,Nordwest
