OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
137154,14220826144200606310,14,7,13,000,2022,08,22,6,3,5,3,2,0,0,1,0,0,0,0,"742489,281527523999102","5691544,626932879909873",12.480476993,51.3234219670001,2,2,2,Ost
137197,14221028144200808500,14,7,13,000,2022,10,16,6,3,2,6,0,0,0,1,0,0,0,0,"737348,664441804983653","5690243,977803669869900",12.405968903,51.3139148660001,3,3,3,Südost
137214,14220914148110691860,14,7,13,000,2022,09,05,4,3,5,3,1,0,1,1,0,0,0,0,"732224,842294996953569","5699212,815512520261109",12.338430035,51.3965391260001,8,8,8,Nordwest
137236,14220628144200439760,14,7,13,000,2022,06,16,3,2,5,3,0,0,1,1,0,0,0,0,"736197,015398830990307","5693976,119440530426800",12.391947537,51.347894512,0,0,0,Mitte
137243,14221222144200943670,14,7,13,000,2022,12,17,5,3,3,6,2,1,1,1,0,0,0,0,"734157,401467081974261","5693289,280533930286765",12.3622600100001,51.3425729050001,0,0,0,Mitte
137247,14220701144200454660,14,7,13,000,2022,07,12,6,3,2,6,0,1,0,1,0,0,0,0,"736433,571646300028078","5692290,580102119594812",12.394219322,51.3326664750001,0,0,0,Mitte
137249,14221031148410777810,14,7,13,000,2022,10,06,2,3,0,1,0,0,1,0,0,0,0,0,"736997,192001534043811","5691383,512984979897738",12.401692143,51.3242899620001,3,3,3,Südost
137250,14221120144200970260,14,7,13,000,2022,11,03,1,2,4,1,2,0,1,1,0,0,0,0,"732382,518935977015644","5692413,505625969730318",12.3362497090001,51.3354394950001,7,7,7,Alt-West
137254,14220824148211640970,14,7,13,000,2022,08,08,4,3,2,2,0,0,0,1,0,0,0,0,"734340,173655707039870","5690142,154064229689538",12.3628102910001,51.314247476,4,4,4,Süd
137257,14221020148410777050,14,7,13,000,2022,10,13,5,3,2,2,0,0,0,1,0,0,0,0,"736322,619428533944301","5692431,197359340265393",12.3927227660001,51.333974794,3,3,3,Südost
137294,14221012144200807780,14,7,13,000,2022,10,12,4,3,5,3,0,0,1,1,0,0,0,0,"738157,218510359991342","5689953,360245879739523",12.417355576,51.310968539,3,3,3,Südost
137305,14221026148220830960,14,7,13,000,2022,10,22,4,2,6,4,2,0,0,1,1,0,0,0,"739900,725637860014103","5695634,147384599782526",12.4461505200001,51.3612256060001,2,2,2,Ost
137307,14221007148210716540,14,7,13,000,2022,10,12,6,3,5,2,0,0,1,1,0,0,0,0,"738931,864001573994756","5688213,172984059900045",12.4272848750001,51.2950241240001,3,3,3,Südost
137330,14221014148110806010,14,7,13,000,2022,10,21,6,3,7,6,2,0,0,1,0,0,0,0,"731231,768186343950219","5696760,806865779682994",12.322583476,51.374933528,8,8,8,Nordwest
137339,14221109144200888310,14,7,13,000,2022,11,11,4,3,2,2,0,0,0,1,0,0,0,0,"734479,740662269992754","5697039,263026249594986",12.3693514190001,51.3761014,9,9,9,Nord
137345,14221220148410968070,14,7,13,000,2022,12,08,3,3,6,6,0,1,1,0,1,0,0,0,"736404,656152607058175","5692344,871252370066941",12.3938410160001,51.3331658220001,3,3,3,Südost
137358,14220927148210690990,14,7,13,000,2022,09,06,3,3,0,1,2,1,1,0,0,0,0,0,"739883,548961344989948","5694468,304058600217104",12.4451183350001,51.350768622,2,2,2,Ost
137361,14221020148410808610,14,7,13,000,2022,10,11,5,3,2,6,0,0,0,1,0,0,0,0,"736324,351299331057817","5692408,166027289815247",12.392732306,51.3337673400001,0,0,0,Mitte
137413,14220910144200644390,14,7,13,000,2022,09,15,7,3,0,7,0,0,1,0,0,0,0,0,"731839,012767437030561","5692532,940435890108347",12.328538625,51.3367334530001,7,7,7,Alt-West
137424,14220801148310554140,14,7,13,000,2022,08,07,2,3,2,6,0,1,0,1,0,0,1,0,"729950,083692020969465","5693107,287764109671116",12.3018384150001,51.3426563090001,7,7,7,Alt-West
137444,14221106148310842880,14,7,13,000,2022,11,16,1,3,0,1,0,0,1,0,0,0,0,0,"731956,580001445021480","5692423,615987280383706",12.3301523060001,51.335704132,7,7,7,Alt-West
137456,14221026148110939171,14,7,13,000,2022,10,06,4,3,5,6,2,0,1,0,0,0,0,0,"739897,867145554977469","5695631,697487570345402",12.4461078850001,51.361204823,2,2,2,Ost
137459,14221119144310842850,14,7,13,000,2022,11,10,7,3,2,6,0,0,0,1,0,0,0,0,"738549,009266796987504","5699375,873894330114126",12.4292822730001,51.3953797130001,1,1,1,Nordost
137478,14220730148110553770,14,7,13,000,2022,07,09,7,3,8,1,0,1,0,1,0,0,0,0,"732754,614417984033935","5696852,352805229835212",12.344485386,51.3751332420001,8,8,8,Nordwest
137483,14220627144200430170,14,7,13,000,2022,06,16,2,2,1,5,0,0,1,1,0,0,0,0,"738523,486716278013773","5689509,063189470209181",12.422304152,51.3068271860001,3,3,3,Südost
137513,14220708144200499011,14,7,13,000,2022,07,08,6,3,0,7,0,0,0,1,0,0,0,1,"737302,480001543997787","5690245,048984849825501",12.4053081230001,51.313943738,4,4,4,Süd
137524,14220704144200454870,14,7,13,000,2022,07,17,2,3,2,6,0,0,0,1,0,0,0,0,"727322,823687699972652","5690048,342258109711111",12.2622285620001,51.316251439,6,6,6,West
137525,14221008148310717170,14,7,13,000,2022,10,16,7,3,5,3,0,0,0,1,0,0,0,0,"726965,504600913962349","5686126,016303920187056",12.25461605,51.281181336,5,5,5,Südwest
137529,14221107148310808570,14,7,13,000,2022,11,08,2,3,2,2,0,0,0,1,0,0,0,0,"731663,607001440948807","5692666,552987400442362",12.326111756,51.338004348,7,7,7,Alt-West
137543,14221211144310909730,14,7,13,000,2022,12,04,1,3,9,1,2,1,0,1,0,0,0,0,"727985,202667757985182","5684148,761705799959600",12.267951974,51.2630235920001,5,5,5,Südwest
137624,14220726148110519850,14,7,13,000,2022,07,21,3,3,6,4,2,0,0,1,1,0,0,0,"731258,675755896023475","5696970,182023170404136",12.3231056440001,51.376802087,8,8,8,Nordwest
137646,14220902145200640950,14,7,13,000,2022,09,12,6,3,5,2,0,0,1,1,0,0,0,0,"736206,568844733992592","5693808,589341100305319",12.3919733230001,51.34638676,0,0,0,Mitte
137655,14221011144200776710,14,7,13,000,2022,10,13,3,1,6,2,0,0,0,1,1,0,0,0,"737748,946001547970809","5690338,184984619729221",12.411764841,51.314593417,3,3,3,Südost
137668,14220820144200590980,14,7,13,000,2022,08,11,7,3,5,3,0,1,0,1,0,0,0,0,"734181,356001471052878","5697030,763986200094223",12.3650661350001,51.376148228,9,9,9,Nord
137673,14221215144200930180,14,7,13,000,2022,12,18,5,3,2,6,2,0,0,1,0,0,0,0,"734422,804901206050999","5689889,951489229686558",12.363828127,51.3119495500001,4,4,4,Süd
137681,14220624148210430740,14,7,13,000,2022,06,06,6,3,5,3,0,0,1,1,0,0,0,0,"745886,089244451955892","5692177,134045340120792",12.5295694440001,51.3276409640001,2,2,2,Ost
137695,14221010144200717500,14,7,13,000,2022,10,07,2,2,0,7,0,0,0,1,0,0,0,0,"726947,268504259991460","5693405,069142379797995",12.258986366,51.3465361410001,7,7,7,Alt-West
137722,14220926148110702300,14,7,13,000,2022,09,14,2,3,3,2,0,0,1,1,0,0,0,0,"731292,432001419947483","5697264,751987470313907",12.3237815480001,51.3794326290001,8,8,8,Nordwest
137766,14220718148310523500,14,7,13,000,2022,07,17,2,2,5,3,0,0,0,1,0,1,0,0,"727255,802001366973855","5689152,505989209748805",12.2606977250001,51.3082358870001,6,6,6,West
137781,14221007148110717560,14,7,13,000,2022,10,10,6,3,2,6,0,0,0,1,0,0,0,0,"734962,562418112996966","5698855,579832569696009",12.3774776550001,51.392205613,9,9,9,Nord
137810,14220628148410439870,14,7,13,000,2022,06,18,3,3,0,1,0,0,1,0,0,0,0,0,"736159,303287792950869","5694416,261219640262425",12.3916989900001,51.351860978,1,1,1,Nordost
137820,14221220148310938730,14,7,13,000,2022,12,09,3,3,0,1,0,2,1,0,0,0,0,0,"727164,743185325991362","5689552,542484739795327",12.2596481850001,51.311863542,6,6,6,West
137821,14220907148110643000,14,7,13,000,2022,09,11,4,3,2,2,0,0,0,1,0,0,0,0,"733931,832755055977032","5696960,728195330128074",12.361441149,51.3756223930001,9,9,9,Nord
137843,14221122148110929470,14,7,13,000,2022,11,04,3,3,5,3,2,0,0,1,0,0,0,0,"735967,609629045007750","5697123,697069290094078",12.390747291,51.376243044,9,9,9,Nord
137934,14221129144200865700,14,7,13,000,2022,11,16,3,3,5,3,2,1,0,1,0,0,0,0,"735177,519001498003490","5693551,965985810384154",12.377054081,51.344509843,0,0,0,Mitte
137955,14221123148110852420,14,7,13,000,2022,11,10,4,3,5,3,0,1,1,1,0,0,0,0,"731264,264001420000568","5697777,210987470112741",12.323711044,51.3840443280001,8,8,8,Nordwest
137963,14220906148110677340,14,7,13,000,2022,09,08,3,3,1,6,0,0,1,0,0,0,0,0,"738281,293557737953961","5694492,512014940381050",12.4221677640001,51.3516598210001,1,1,1,Nordost
137973,14220902148210717920,14,7,13,000,2022,09,15,6,3,2,6,0,0,0,1,0,0,0,0,"737761,137001547962427","5690343,620984620414674",12.4119430760001,51.3146371180001,3,3,3,Südost
137984,14221110148310950370,14,7,13,000,2022,11,15,5,3,2,6,0,0,0,1,0,0,0,0,"733287,509001479018480","5688204,419986779801548",12.346465423,51.297285512,5,5,5,Südwest
137991,14221027144200776690,14,7,13,000,2022,10,14,5,2,3,6,0,0,0,1,0,1,0,0,"731367,083960711956024","5688460,616881559602916",12.319133132,51.300368819,5,5,5,Südwest
138006,14221209145400939150,14,7,13,000,2022,12,16,6,3,6,4,2,0,0,1,1,0,0,0,"731473,243560423026793","5688450,156687919981778",12.3206465440001,51.300231775,5,5,5,Südwest
138030,14221220144310931080,14,7,13,000,2022,12,07,3,2,1,6,2,1,0,1,0,0,0,0,"730431,102766899974085","5700984,293647100217640",12.3138404150001,51.4131725730001,8,8,8,Nordwest
138031,14220907144310764370,14,7,13,000,2022,09,15,4,3,2,2,0,0,0,1,0,0,0,0,"728039,839255647035316","5684244,858960890211165",12.26879503,51.2638644510001,5,5,5,Südwest
138049,14220630144310454880,14,7,13,000,2022,06,13,5,3,9,1,0,0,0,1,0,0,0,0,"739525,515502501046285","5698696,719707549549639",12.442834851,51.3888725780001,1,1,1,Nordost
138052,14220826148110606330,14,7,13,000,2022,08,09,6,3,2,6,0,0,0,1,0,1,0,0,"728301,972001367015764","5697576,427988669835031",12.2810836670001,51.3834408230001,8,8,8,Nordwest
138074,14220723144200518971,14,7,13,000,2022,07,16,7,3,4,6,0,0,0,1,0,0,0,0,"735748,702954452019185","5697837,775241719558835",12.3880813380001,51.3827436540001,9,9,9,Nord
138096,14221120148310917190,14,7,13,000,2022,11,10,1,3,5,2,0,0,1,1,0,0,0,0,"727284,747639358974993","5690037,727779339998960",12.261676332,51.3161713550001,6,6,6,West
138098,14221215144100939080,14,7,13,000,2022,12,19,5,3,2,3,2,0,1,1,0,0,0,0,"735174,471819021040574","5693551,293878340162337",12.377009963,51.3445050700001,0,0,0,Mitte
138121,14221124144200852390,14,7,13,000,2022,11,17,5,3,5,3,2,0,0,1,0,0,0,0,"741865,586716796038672","5694634,024654109962285",12.473640292,51.351416165,2,2,2,Ost
138146,14220929144310702290,14,7,13,000,2022,09,11,5,3,1,7,0,0,0,1,0,0,1,0,"733619,599592369981110","5700973,513923300430179",12.3596031180001,51.4117714280001,8,8,8,Nordwest
138150,14220707144310482700,14,7,13,000,2022,07,18,5,3,8,1,0,1,0,1,0,0,0,0,"735847,460727710044011","5700310,969247009605169",12.3911407570001,51.404902371,9,9,9,Nord
138168,14221205148210988030,14,7,13,000,2022,12,13,2,3,3,2,0,1,0,1,0,1,0,0,"735418,735001513035968","5690254,369985770434141",12.3783330320001,51.3148096780001,4,4,4,Süd
138173,14221022148210764380,14,7,13,000,2022,10,14,7,3,2,6,0,0,0,1,0,0,0,0,"738992,160813368973322","5689004,973404119722545",12.4286781610001,51.3021059710001,3,3,3,Südost
138211,14220624144310429680,14,7,13,000,2022,06,15,6,3,8,1,0,1,0,0,0,0,1,0,"743004,152073842007667","5695377,977331140078604",12.4904677000001,51.35760774,2,2,2,Ost
138219,14220923148110678570,14,7,13,000,2022,09,07,6,3,2,6,0,0,0,1,0,0,0,0,"735741,575525955995545","5697104,295437579974532",12.3874925160001,51.3761627630001,9,9,9,Nord
138281,14221219144200938320,14,7,13,000,2022,12,16,2,3,6,2,2,1,0,1,1,0,0,0,"731284,166990043013357","5697268,887063129805028",12.3236656820001,51.3794731150001,8,8,8,Nordwest
138298,14220718144200507160,14,7,13,000,2022,07,19,2,2,3,1,0,0,0,1,0,0,0,0,"732598,471346575999632","5696684,189806659705937",12.3421358050001,51.3736876790001,8,8,8,Nordwest
138313,14221102148110822560,14,7,13,000,2022,11,13,4,3,2,2,0,0,0,1,0,0,0,0,"728905,637154013966210","5698648,276322159916162",12.290434802,51.392819812,8,8,8,Nordwest
138319,14220731148410553810,14,7,13,000,2022,07,21,1,3,8,1,2,0,0,1,0,0,0,0,"736205,991543408017606","5693986,425712020136416",12.392083036,51.3479832940001,0,0,0,Mitte
138328,14220829148110607650,14,7,13,000,2022,08,07,2,3,0,1,0,0,1,0,0,0,0,0,"736490,425459597958252","5694623,893510989844799",12.396583537,51.353587046,1,1,1,Nordost
138347,14220908144200645400,14,7,13,000,2022,09,12,5,3,6,4,0,1,0,0,1,0,0,1,"734373,534015318029560","5693388,837544890120625",12.365423231,51.3433775240001,0,0,0,Mitte
138354,14221215148310938350,14,7,13,000,2022,12,23,5,3,5,3,2,0,0,1,0,0,0,0,"736491,107579899951816","5694624,118805640377104",12.396593465,51.3535887850001,1,1,1,Nordost
138403,14220725144200519250,14,7,13,000,2022,07,12,2,2,6,4,0,0,0,1,1,0,0,0,"734812,939592848997563","5693487,527288749814034",12.3717861150001,51.344082105,0,0,0,Mitte
138414,14220816148110579840,14,7,13,000,2022,08,07,3,3,2,6,0,0,0,1,0,0,0,0,"728012,683688272023574","5699888,480655030347407",12.278418199,51.40431276,8,8,8,Nordwest
138427,14220730144200553740,14,7,13,000,2022,07,18,7,3,2,6,0,0,0,1,0,0,0,1,"738583,809670601040125","5694529,548868900164962",12.426528954,51.3518653630001,1,1,1,Nordost
138459,14221018148414763520,14,7,13,000,2022,10,19,3,3,4,2,2,1,1,1,0,0,0,0,"737166,399276547948830","5691107,745334180071950",12.403932777,51.321744132,3,3,3,Südost
138472,14220704148110454700,14,7,13,000,2022,07,12,2,3,3,6,0,0,0,1,0,1,0,0,"736612,799469948979095","5695852,962982409633696",12.399155212,51.3645683820001,9,9,9,Nord
138483,14220916148210678240,14,7,13,000,2022,09,07,6,2,8,1,0,1,0,0,0,1,0,0,"743126,817423259024508","5688801,042627910152078",12.4877397870001,51.2985253140001,3,3,3,Südost
138486,14220906148410644490,14,7,13,000,2022,09,19,3,3,2,6,1,0,0,1,0,0,0,0,"733821,686501568998210","5693182,522975940257311",12.357378285,51.3417527490001,0,0,0,Mitte
138502,14220629148210483830,14,7,13,000,2022,06,13,4,3,5,3,0,0,1,1,0,0,0,0,"734940,999001501942985","5690235,721985990181565",12.371477839,51.314839691,4,4,4,Süd
138512,14221027144200776360,14,7,13,000,2022,10,18,5,3,5,2,2,0,1,1,0,0,0,0,"738579,869177568005398","5694522,786184489727020",12.4264679360001,51.3518063160001,2,2,2,Ost
138543,14220628148410430780,14,7,13,000,2022,06,14,3,3,5,3,0,0,1,1,0,0,0,0,"740590,838190624956042","5694449,243538159877062",12.4552434730001,51.3502986250001,2,2,2,Ost
138545,14221126144100028240,14,7,13,000,2022,11,21,7,3,5,2,2,0,0,1,0,0,0,0,"736490,754032626980916","5694624,002034000121057",12.396588319,51.353587884,1,1,1,Nordost
138547,14221115148410864430,14,7,13,000,2022,11,14,3,3,5,2,0,0,1,1,0,0,0,0,"736236,390241299988702","5694038,732959309592843",12.392553472,51.348440182,0,0,0,Mitte
138562,14221201148110886640,14,7,13,000,2022,12,07,5,2,5,3,0,0,1,0,0,0,0,0,"736627,487070046016015","5695365,131719930097461",12.3990412950001,51.3601834410001,1,1,1,Nordost
138577,14221226148410968810,14,7,13,000,2022,12,13,2,3,2,2,0,1,0,1,0,0,0,0,"735165,900689253001474","5693520,656017960049212",12.37686688,51.3442335990001,0,0,0,Mitte
138593,14220804148110553300,14,7,13,000,2022,08,12,5,3,5,2,0,0,1,1,0,0,0,0,"732801,206358221010305","5696859,224879849702120",12.3451581480001,51.3751758330001,8,8,8,Nordwest
138616,14221005148423717970,14,7,13,000,2022,10,20,4,2,6,4,2,0,0,1,1,0,0,0,"733690,846725136041641","5693160,985897080041468",12.3554889210001,51.3416132090001,0,0,0,Mitte
138634,14220831148100707680,14,7,13,000,2022,08,10,4,3,8,1,0,0,0,1,0,0,0,0,"736307,841001512948424","5694361,229985250160098",12.3937917220001,51.3513052750001,0,0,0,Mitte
138676,14221004148110717130,14,7,13,000,2022,10,07,3,3,2,6,0,0,1,1,0,0,0,0,"736633,460097818053328","5695728,685367139987648",12.3993687770001,51.36344425,9,9,9,Nord
138723,14220726144200523460,14,7,13,000,2022,07,21,3,3,5,3,1,0,0,1,0,0,0,0,"728119,321614090004005","5691046,884150009602308",12.274277678,51.3248969570001,6,6,6,West
138744,14220828148310612820,14,7,13,000,2022,08,10,1,3,2,6,0,0,0,1,0,0,0,0,"726273,911695630988106","5690213,864153530448675",12.247307033,51.318155432,6,6,6,West
138758,14221125144310864350,14,7,13,000,2022,11,18,6,3,2,6,2,1,0,1,0,0,0,0,"734716,108599000959657","5700648,092666620388627",12.375126987,51.4083976700001,9,9,9,Nord
138763,14220919148210691570,14,7,13,000,2022,09,13,2,3,5,2,0,1,1,0,0,0,0,1,"737748,946001547970809","5690338,184984619729221",12.411764841,51.314593417,3,3,3,Südost
138764,14220805148110553760,14,7,13,000,2022,08,09,6,3,0,1,0,1,0,0,0,1,0,0,"732585,543881529942155","5698939,041552989743650",12.3434265990001,51.3939338590001,8,8,8,Nordwest
138768,14221026148410814950,14,7,13,000,2022,10,16,4,3,3,6,0,0,1,0,0,0,0,0,"735023,819001493975520","5693527,741985879838467",12.3748351350001,51.344355955,0,0,0,Mitte
138776,14220823144200606860,14,7,13,000,2022,08,17,3,2,5,3,0,0,0,1,0,1,0,0,"727896,960862267995253","5690215,418259100057185",12.2705601760001,51.3175217190001,6,6,6,West
138830,14220825144200607600,14,7,13,000,2022,08,16,5,2,5,3,0,0,0,1,0,0,0,0,"738475,416050935047679","5689648,448507250286639",12.421708912,51.3080984430001,3,3,3,Südost
138839,14221123144000865610,14,7,13,000,2022,11,18,4,3,3,2,2,0,1,1,0,0,0,0,"732255,263731852057390","5692456,423685739748180",12.334454044,51.335876741,7,7,7,Alt-West
138855,14220902144320640640,14,7,13,000,2022,09,11,6,3,2,6,0,0,0,1,0,0,0,0,"744127,490217607002705","5694235,008505039848387",12.5057868110001,51.3468680350001,2,2,2,Ost
138882,14220903144200641391,14,7,13,000,2022,09,17,7,3,6,4,0,0,0,1,1,0,0,0,"731139,450777931022458","5697336,892932089976966",12.3216340290001,51.3801425140001,8,8,8,Nordwest
244655,14220103148310994890,14,7,13,000,2022,01,07,2,3,5,3,2,1,1,1,0,0,0,0,"733128,171466368017718","5691716,770137839950621",12.3464794110001,51.3288799950001,5,5,5,Südwest
244842,14220103148210081100,14,7,13,000,2022,01,06,2,3,3,3,2,1,1,1,0,0,0,0,"734906,715363473049365","5694496,598192130215466",12.3737960340001,51.353101156,0,0,0,Mitte
244854,14220101148410994040,14,7,13,000,2022,01,16,7,3,5,2,1,0,1,1,0,0,0,0,"735148,315847798017785","5693383,408645389601588",12.376524208,51.343008893,0,0,0,Mitte
244885,14220104148310011290,14,7,13,000,2022,01,04,3,2,6,7,2,1,1,0,1,0,0,0,"728894,657434477005154","5694684,778855119831860",12.2877248620001,51.3572435500001,7,7,7,Alt-West
244979,14220103144100010890,14,7,13,000,2022,01,10,2,2,1,5,0,0,1,1,0,0,0,0,"730802,135009201010689","5691927,655490200035274",12.3132867260001,51.3317216030001,7,7,7,Alt-West
245485,14220103144200010940,14,7,13,000,2022,01,12,2,2,0,7,0,0,1,0,0,0,0,0,"738821,846946506993845","5695372,673794990405440",12.430506902,51.359333142,1,1,1,Nordost
245534,14220103149520001890,14,7,13,000,2022,01,08,2,3,6,7,0,0,0,1,1,0,0,0,"735979,662138603045605","5692967,424976009875536",12.388163617,51.338930501,0,0,0,Mitte
245546,14220101144200021160,14,7,13,000,2022,01,01,7,2,8,1,2,0,0,1,0,0,0,0,"737339,757623646990396","5692920,584399499930441",12.407623498,51.3379440410001,3,3,3,Südost
245564,14220104144310010950,14,7,13,000,2022,01,20,3,3,8,1,2,1,0,1,0,0,0,0,"742033,295610312023200","5693996,383854970335960",12.4756106360001,51.3456216970001,2,2,2,Ost
245580,14220104148210010970,14,7,13,000,2022,01,15,3,3,6,6,0,1,0,1,1,0,0,0,"739527,905824129004031","5692531,104224990122020",12.4387176660001,51.3335307560001,2,2,2,Ost
245641,14220210144310112430,14,7,13,000,2022,02,08,5,3,5,3,0,0,0,1,0,0,0,1,"732565,892554924008437","5700096,336898420006037",12.343902889,51.4043304460001,8,8,8,Nordwest
245643,14220411144200255340,14,7,13,000,2022,04,08,2,3,3,6,0,0,0,1,0,0,1,0,"735596,988814678043127","5693289,814336880110204",12.382892795,51.341983031,0,0,0,Mitte
245649,14220401144200262740,14,7,13,000,2022,04,08,6,3,1,3,0,0,1,1,0,0,0,0,"738145,133327735005878","5690538,618886210024357",12.417573222,51.3162268820001,3,3,3,Südost
245650,14220228144200238220,14,7,13,000,2022,02,20,2,3,6,4,2,0,0,1,1,0,0,0,"734947,250147614046000","5695267,291584249585867",12.3748859990001,51.3600024080001,9,9,9,Nord
245653,14220407148410225840,14,7,13,000,2022,04,09,5,3,5,2,0,0,1,1,0,0,0,0,"735565,272149282973260","5692151,072966359555721",12.3816852150001,51.3317744840001,0,0,0,Mitte
245660,14220223144200124670,14,7,13,000,2022,02,14,4,3,5,3,0,0,0,1,0,1,0,0,"737280,704612690955400","5693757,176047730259597",12.4073346440001,51.3454779830001,2,2,2,Ost
245666,14220322148221206040,14,7,13,000,2022,03,15,3,3,5,3,0,0,1,0,0,0,0,0,"735920,172001522965729","5688904,613985559903085",12.384622897,51.30248621,4,4,4,Süd
245667,14220210148210096600,14,7,13,000,2022,02,10,5,3,5,3,0,0,0,1,0,0,0,0,"735521,137001522001810","5687286,683985790237784",12.3778416980001,51.288128214,4,4,4,Süd
245676,14220331148410224610,14,7,13,000,2022,03,17,5,3,1,5,0,0,1,1,0,0,0,0,"737477,644485985045321","5695101,765477620065212",12.4110544120001,51.3574648100001,1,1,1,Nordost
245677,14220303148110161930,14,7,13,000,2022,03,16,5,3,2,6,0,0,1,1,0,0,0,0,"737732,347453922964633","5695329,431737889535725",12.4148580340001,51.3594018430001,1,1,1,Nordost
245680,14220216148110102190,14,7,13,000,2022,02,08,4,3,3,5,0,1,1,0,0,0,0,1,"735845,978094135993160","5694997,402548979967833",12.3875926330001,51.3572075270001,9,9,9,Nord
245681,14220309144200162230,14,7,13,000,2022,03,08,4,3,2,6,0,0,0,1,0,0,0,0,"733307,898468525963835","5691838,544827310368419",12.349134325,51.3298994370001,5,5,5,Südwest
245683,14220317144200213500,14,7,13,000,2022,03,16,5,3,2,2,0,0,1,1,0,0,0,0,"735004,018981560948305","5691768,486718620173633",12.373390795,51.3285723990001,0,0,0,Mitte
245684,14220118145200048820,14,7,13,000,2022,01,09,3,3,0,1,0,1,1,0,0,0,0,0,"735004,841428995016031","5692203,437421999871731",12.373689411,51.3324763470001,0,0,0,Mitte
245687,14220227144200125091,14,7,13,000,2022,02,19,1,1,6,4,2,0,0,1,1,0,0,0,"734406,176302329986356","5692970,690801549702883",12.3656158580001,51.3396105960001,0,0,0,Mitte
245688,14220204148410082920,14,7,13,000,2022,02,16,6,2,1,7,0,0,1,1,0,0,0,0,"736875,136252950993367","5693432,262290770187974",12.401305598,51.3427306410001,2,2,2,Ost
245692,14220315144200196200,14,7,13,000,2022,03,13,3,1,6,4,0,0,0,0,1,0,1,0,"735323,111136381048709","5695367,614773320034146",12.380341312,51.3607474090001,9,9,9,Nord
245695,14220222144200113210,14,7,13,000,2022,02,10,3,3,5,3,0,0,0,1,0,0,0,0,"733873,619392880005762","5695333,284247729927301",12.359535812,51.3610376880001,9,9,9,Nord
245696,14220113144200049140,14,7,13,000,2022,01,21,5,2,0,1,2,1,0,0,0,1,0,0,"730225,171187045052648","5690891,170994060114026",12.304349411,51.3226508770001,6,6,6,West
245716,14220308148210162970,14,7,13,000,2022,03,15,3,3,7,7,0,0,0,0,0,0,0,1,"734120,621224966947921","5690611,187425989657640",12.3599734000001,51.3185481260001,4,4,4,Süd
245724,14220411148410244680,14,7,13,000,2022,04,16,2,3,2,6,0,0,0,1,0,0,0,0,"734852,816364891012199","5692047,663417750038207",12.371408355,51.331140847,0,0,0,Mitte
245725,14220309144200164070,14,7,13,000,2022,03,15,4,2,5,2,0,0,0,1,0,1,0,0,"738562,821141890017316","5696747,554733459837735",12.427715581,51.3717826500001,1,1,1,Nordost
245726,14220108144200020670,14,7,13,000,2022,01,17,7,3,5,3,2,1,0,1,0,0,0,0,"740994,463340376038104","5693962,768953629769385",12.460699478,51.3457612760001,2,2,2,Ost
245729,14220324144200189570,14,7,13,000,2022,03,07,5,3,5,2,0,0,0,1,0,0,0,1,"734084,260014547966421","5695132,009654429741204",12.362423581,51.3591442200001,9,9,9,Nord
245730,14220329148110205660,14,7,13,000,2022,03,09,3,3,5,3,0,0,0,1,0,0,0,0,"734979,782889474998228","5696035,683187729679048",12.375860072,51.3668862860001,9,9,9,Nord
245731,14220228148110125340,14,7,13,000,2022,02,09,2,3,5,3,0,0,1,1,0,0,0,0,"734625,009639909025282","5694789,495307830162346",12.369950724,51.3558466710001,9,9,9,Nord
245736,14220315144200164060,14,7,13,000,2022,03,09,3,3,2,2,0,0,0,1,0,0,0,1,"739916,906827155966312","5693880,303451949730515",12.445200217,51.345476831,2,2,2,Ost
245737,14220203148210163640,14,7,13,000,2022,02,16,5,3,2,6,1,1,0,1,0,0,0,0,"733899,787509883986786","5690815,657016560435295",12.356944076,51.3204743690001,4,4,4,Süd
245739,14220212148223591960,14,7,13,000,2022,02,09,7,3,5,3,0,2,1,1,0,0,0,0,"734295,070677257026546","5690895,515077020041645",12.3626592000001,51.3210286,4,4,4,Süd
245744,14220308144200143700,14,7,13,000,2022,03,07,3,3,5,3,0,0,0,1,0,1,0,0,"736648,465927770012058","5692726,440095510333776",12.3975880130001,51.3364894590001,3,3,3,Südost
245745,14220328144200345350,14,7,13,000,2022,03,19,2,2,6,4,0,0,0,1,1,0,0,0,"735062,371154946042225","5690879,600502219982445",12.373640731,51.320569295,4,4,4,Süd
245746,14220201148210125350,14,7,13,000,2022,02,17,3,3,1,5,2,1,1,1,0,0,0,0,"735401,583584208972752","5690815,329244700260460",12.3784576360001,51.3198521480001,4,4,4,Süd
245747,14220312148210206890,14,7,13,000,2022,03,00,7,3,1,5,2,0,1,0,0,0,1,0,"736117,106499769957736","5688542,516680000349879",12.3872034070001,51.2991542830001,4,4,4,Süd
245751,14220411148210237690,14,7,13,000,2022,04,08,2,3,2,6,0,0,1,1,0,0,0,0,"737391,569779486977495","5692878,287405779585242",12.408337794,51.3375427550001,2,2,2,Ost
