UNFALL_ID,FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name,UIDENTSTLA,LICHT,STRZUSTAND,FID,OBJECTID_1,IstSonstige,UIDENTSTLAE,OID_,IstStrassenzustand,PLST
12309,,247904,14,7,13,000,2022,08,06,2,2,5,3,0,,0,1,0,1,0,,"739677,829878036049195","5692186,358773440122604",12.440633964,51.3303732470001,2,,2,Ost,,,,2.0,,0,14220808144200654510,,0,
12310,,247907,14,7,13,000,2022,06,14,2,3,5,3,0,,1,1,0,0,0,,"735001,486533690942451","5691893,389552219770849",12.373436871,51.329694622,0,,0,Mitte,,,,0.0,,0,14220620148210403540,,1,
12311,,247911,14,7,13,000,2022,07,11,6,3,6,4,0,,0,1,1,0,0,,"734963,758000773959793","5698639,684627190232277",12.377351962,51.3902671860001,9,,9,Nord,,,,9.0,,0,14220722148110580230,,0,
12312,,247913,14,7,13,000,2022,07,17,5,2,3,2,0,,1,1,0,0,0,,"735298,941104570054449","5692453,158629089593887",12.3780684990001,51.3345963450001,0,,0,Mitte,,,,0.0,,0,14220728144200523680,,0,
12313,,247915,14,7,13,000,2022,06,08,5,3,0,7,0,,1,0,0,0,0,,"737240,933684939984232","5692182,823636090382934",12.4057160520001,51.3313630740001,3,,3,Südost,,,,3.0,,0,14220623148410518780,,0,
12314,,247917,14,7,13,000,2022,06,09,3,3,2,2,0,,0,1,0,0,0,,"733536,168607892002910","5694195,995458819903433",12.353950936,51.350967574,0,,0,Mitte,,,,0.0,,0,14220614148410384040,,0,
12315,,247922,14,7,13,000,2022,06,08,5,3,0,1,0,,1,0,0,0,0,,"735166,737743146019056","5695998,324944360181689",12.37851626,51.3664735890001,9,,9,Nord,,,,9.0,,0,14220630148110440290,,0,
12316,,247928,14,7,13,000,2022,06,16,2,3,5,2,0,,1,1,0,0,0,,"737243,126732949982397","5692225,680892880074680",12.405776008,51.3317468500001,3,,3,Südost,,,,3.0,,0,14220627148410484490,,0,
12317,,247929,14,7,13,000,2022,07,12,2,3,5,3,0,,1,1,0,0,0,,"735314,084377227001823","5692453,704756329767406",12.378285858,51.3345949820001,0,,0,Mitte,,,,0.0,,0,14220725148410537170,,0,
12318,,247935,14,7,13,000,2022,06,09,4,3,6,6,0,,1,0,1,0,0,,"735237,953106196946464","5693737,418387980200350",12.3780427950001,51.3461495230001,0,,0,Mitte,,,,0.0,,0,14220629148410454910,,0,
12319,,247937,14,7,13,000,2022,07,15,2,3,5,3,0,,0,1,0,0,0,,"733516,514190886984579","5693790,235324789769948",12.353403013,51.347333324,0,,0,Mitte,,,,0.0,,0,14220711144200489000,,0,
12320,,247941,14,7,13,000,2022,07,13,2,3,1,7,0,,0,1,0,0,0,,"738398,513617991004139","5695144,984566249884665",12.4242851280001,51.357467188,1,,1,Nordost,,,,1.0,,0,14220704148110482230,,0,
12321,,247942,14,7,13,000,2022,07,11,5,3,2,6,0,,0,1,0,1,0,,"737463,594285561004654","5693066,650340289808810",12.40949549,51.3392034400001,2,,2,Ost,,,,2.0,,0,14220728148210606900,,0,
12322,,247945,14,7,13,000,2022,06,15,2,3,4,2,0,,1,1,0,0,0,,"731811,988001446006820","5691273,471987360157073",12.327332009,51.3254384590001,5,,5,Südwest,,,,5.0,,0,14220620144320523700,,0,
12323,,247951,14,7,13,000,2022,06,15,5,3,2,6,0,,0,1,0,0,0,,"732520,571330989012495","5691922,583502770401537",12.337907704,51.330976203,5,,5,Südwest,,,,5.0,,1,14220623144200483040,,0,
12324,,247953,14,7,13,000,2022,06,08,3,3,1,3,0,,0,1,0,0,0,,"737703,461249676998705","5695035,030587269924581",12.414247211,51.3567713910001,1,,1,Nordost,,,,1.0,,1,14220614148110428910,,0,
12325,,247954,14,7,13,000,2022,06,11,7,3,9,1,0,,0,1,0,0,0,,"740771,024034162051976","5698671,471148200333118",12.460685143,51.388119062,1,,1,Nordost,,,,1.0,,0,14220618148110402420,,0,
12326,,247955,14,7,13,000,2022,07,13,4,3,5,3,0,,1,1,0,0,0,,"731985,822100069955923","5691250,763335700146854",12.3298078500001,51.325163753,5,,5,Südwest,,,,5.0,,0,14220706148210483850,,0,
12327,,247961,14,7,13,000,2022,08,15,7,3,1,5,0,,1,1,0,0,0,,"732762,802397007006221","5691362,317463009618223",12.341012759,51.325847798,5,,5,Südwest,,,,5.0,,0,14220806148210554110,,0,
12328,,247962,14,7,13,000,2022,06,09,5,2,2,6,0,,0,1,0,0,0,,"734884,045166098047048","5694416,741884349845350",12.373418342,51.352393706,0,,0,Mitte,,,,0.0,,0,14220623144200482160,,0,
12329,,247965,14,7,13,000,2022,06,02,7,3,0,1,2,,0,0,0,0,0,,"733828,932428217027336","5692546,986554530449212",12.357064919,51.336044858,0,,0,Mitte,,,,0.0,,1,14220618148410481700,,0,
12330,,247966,14,7,13,000,2022,07,07,5,3,5,3,0,,1,1,0,0,0,,"731990,232959719025530","5692617,662294190376997",12.330760948,51.337432316,7,,7,Alt-West,,,,7.0,,0,14220707148310484460,,1,
12331,,247967,14,7,13,000,2022,08,15,2,3,6,6,0,,1,0,1,0,0,,"734669,812029400025494","5692324,763689449988306",12.368968626,51.3337037470001,0,,0,Mitte,,,,0.0,,0,14220801148423553340,,0,
12332,,247968,14,7,13,000,2022,07,14,6,3,0,1,0,,1,1,0,0,0,,"733723,913779958034866","5692703,909157619811594",12.3556629080001,51.33749665,0,,0,Mitte,,,,0.0,,0,14220701148110489510,,1,
12333,,247976,14,7,13,000,2022,06,16,5,3,3,5,0,,1,1,0,0,0,,"738552,646987642976455","5693665,360952810384333",12.4255031820001,51.3441215980001,2,,2,Ost,,,,2.0,,0,14220616148211403550,,0,
12334,,247978,14,7,13,000,2022,07,17,6,3,6,4,0,,0,0,1,1,0,,"737562,397824855055660","5697334,505605430342257",12.4137610400001,51.37747039,1,,1,Nordost,,,,1.0,,0,14220729144200535490,,0,
12335,,247979,14,7,13,000,2022,07,09,4,3,6,4,0,,1,0,1,0,0,,"735110,678919574012980","5690344,230252630077302",12.3739797960001,51.3157436380001,4,,4,Süd,,,,4.0,,0,14220713148213489550,,0,
12336,,247983,14,7,13,000,2022,07,15,1,3,0,7,0,,1,0,0,0,0,,"735074,807978317025118","5689660,150868370197713",12.37301519,51.3096178700001,4,,4,Süd,,,,4.0,,0,14220717148210519860,,0,
12337,,247984,14,7,13,000,2022,06,21,7,2,5,2,2,,1,1,0,0,0,,"734786,800932227983139","5692628,478454490192235",12.370845177,51.336381734,0,,0,Mitte,,,,0.0,,0,14220625144200429160,,0,
12338,,247985,14,7,13,000,2022,07,10,7,3,5,3,0,,1,1,0,0,0,,"742298,697701617958955","5693685,782084159553051",12.479202937,51.3427208850001,2,,2,Ost,,,,2.0,,0,14220723144200518980,,0,
12339,,247991,14,7,13,000,2022,07,14,5,3,5,3,0,,1,1,0,0,0,,"736550,695871445001103","5693451,768569610081613",12.3966686900001,51.3430408020001,2,,2,Ost,,,,2.0,,0,14220714148410537160,,0,
12340,,247996,14,7,13,000,2022,06,16,5,3,5,2,0,,0,1,0,1,0,,"734791,428714917972684","5692632,216084900312126",12.3709139580001,51.3364133740001,0,,0,Mitte,,,,0.0,,0,14220623148410430280,,0,
12341,,247998,14,7,13,000,2022,06,20,3,2,8,1,1,,0,0,0,0,0,,"731374,077875463990495","5696685,053256169892848",12.3245753260001,51.3741955460001,8,,8,Nordwest,,,,8.0,,1,14220628148110439800,,0,
12342,,248001,14,7,13,000,2022,06,10,6,3,5,7,0,,1,1,0,0,0,,"734393,019489733036608","5696059,370622320100665",12.3674615460001,51.3673413110001,9,,9,Nord,,,,9.0,,0,14220617148110403510,,0,
12343,,248007,14,7,13,000,2022,07,18,2,3,5,3,0,,1,0,0,0,0,,"736054,057756394962780","5691707,915801489725709",12.388395342,51.327593961,0,,0,Mitte,,,,0.0,,1,14220711148410507220,,0,
12344,,248008,14,7,13,000,2022,07,08,2,3,5,3,0,,0,1,0,0,0,,"729708,655205902992748","5690340,461008340120316",12.296594423,51.3179158550001,6,,6,West,,,,6.0,,0,14220718148310499501,,0,
12345,,248012,14,7,13,000,2022,07,19,3,2,5,2,0,,1,1,0,0,0,,"738333,731199563015252","5690886,006767669692636",12.420506737,51.31926608,3,,3,Südost,,,,3.0,,0,14220705144200499440,,0,
12346,,248013,14,7,13,000,2022,07,03,7,3,6,4,2,,0,1,1,0,0,,"734844,535772121977061","5693201,303000579588115",12.372050218,51.3414997950001,0,,0,Mitte,,,,0.0,,0,14220730148410535940,,1,
12347,,248014,14,7,13,000,2022,07,14,5,3,0,5,0,,1,1,0,0,0,,"734249,070054888958111","5695624,646786759607494",12.36511096,51.363498425,9,,9,Nord,,,,9.0,,0,14220714144200523690,,0,
12348,,248022,14,7,13,000,2022,06,20,2,3,1,5,0,,1,1,0,0,0,,"735319,981509580044076","5689551,633110210299492",12.3764549850001,51.3085424760001,4,,4,Süd,,,,4.0,,0,14220627144200439770,,0,
12349,,248025,14,7,13,000,2022,07,17,3,2,6,4,0,,0,1,1,0,0,,"737217,223086292971857","5695471,522732749581337",12.4075674480001,51.360892527,1,,1,Nordost,,,,1.0,,0,14220705144200554440,,0,
12350,,248031,14,7,13,000,2022,06,19,6,3,1,6,0,,1,1,0,0,0,,"736374,483171154046431","5691148,389076730236411",12.3926151640001,51.3224384810001,0,,0,Mitte,,,,0.0,,0,14220624148410537150,,0,
12351,,248032,14,7,13,000,2022,07,21,7,3,5,3,1,,1,1,0,0,0,,"732596,285642378032207","5692177,762819070369005",12.3391591990001,51.3332359170001,7,,7,Alt-West,,,,7.0,,0,14220723144200739130,,0,
12352,,248040,14,7,13,000,2022,07,12,4,3,0,2,0,,1,0,0,0,0,,"734872,671952142962255","5695326,363010389730334",12.3738557200001,51.3605634840001,9,,9,Nord,,,,9.0,,0,14220720148110535510,,0,
12353,,248041,14,7,13,000,2022,07,17,1,3,9,1,0,,0,1,0,0,0,,"741883,255525632994249","5694450,463640999980271",12.473768813,51.34976111,2,,2,Ost,,,,2.0,,0,14220703144200507700,,0,
12354,,248047,14,7,13,000,2022,07,13,4,3,0,7,0,,1,0,0,0,0,,"733667,060168900992721","5693491,531658720225096",12.355364906,51.3445901420001,0,,0,Mitte,,,,0.0,,0,14220727144200523470,,0,
12355,,248048,14,7,13,000,2022,06,11,7,2,5,2,0,,1,1,0,0,0,,"728877,691436743014492","5690283,538561359979212",12.284653636,51.3177396630001,6,,6,West,,,,6.0,,0,14220618148320430240,,0,
12356,,248051,14,7,13,000,2022,06,16,5,3,5,3,0,,0,1,0,0,0,,"735998,159804217983037","5699790,320802629925311",12.3929572810001,51.4001663130001,9,,9,Nord,,,,9.0,,0,14220630144320483750,,0,
12357,,248053,14,7,13,000,2022,06,15,3,3,5,2,0,,1,1,0,0,0,,"736619,044167403015308","5693780,733082169666886",12.397866864,51.3459651950001,2,,2,Ost,,,,2.0,,0,14220621144200403480,,0,
12358,,248054,14,7,13,000,2022,07,15,7,3,0,5,0,,1,1,0,0,0,,"735671,286699763033539","5692149,449701160192490",12.383203198,51.331715999,0,,0,Mitte,,,,0.0,,0,14220709148410499130,,0,
12359,,248058,14,7,13,000,2022,06,13,5,3,2,7,0,,0,1,0,0,0,,"736544,923245884012431","5693449,290830159559846",12.39658431,51.343020962,2,,2,Ost,,,,2.0,,0,14220616148410429750,,0,
12360,,248061,14,7,13,000,2022,08,07,2,3,2,2,0,,0,1,0,0,0,,"739052,250348996021785","5694925,891973920166492",12.43350994,51.3552260450001,1,,1,Nordost,,,,1.0,,0,14220808148210580600,,0,
12361,,248066,14,7,13,000,2022,07,12,6,2,6,7,0,,0,1,1,0,0,,"740574,839206686010584","5698116,325783420354128",12.457494873,51.383219518,1,,1,Nordost,,,,1.0,,0,14220715148110507170,,0,
12362,,248076,14,7,13,000,2022,08,05,2,3,5,3,0,,1,1,0,0,0,,"730660,009316749055870","5690363,707927900366485",12.310238122,51.3177397370001,6,,6,West,,,,6.0,,0,14220801148310560920,,0,
12363,,248078,14,7,13,000,2022,07,16,6,2,1,5,0,,1,1,0,0,0,,"735693,608876410988159","5695782,435054039582610",12.385928286,51.3643173740001,9,,9,Nord,,,,9.0,,0,14220701144200497971,,0,
12364,,248081,14,7,13,000,2022,07,07,3,3,1,5,0,,1,1,0,0,0,,"735188,980771410046145","5692242,970507370308042",12.3763540530001,51.3327551020001,0,,0,Mitte,,,,0.0,,0,14220712148410484510,,0,
12365,,248082,14,7,13,000,2022,07,08,2,3,4,2,0,,1,1,0,0,0,,"735802,700190818053670","5692150,043270760215819",12.385086577,51.331666865,0,,0,Mitte,,,,0.0,,0,14220718148410518790,,0,
12366,,248083,14,7,13,000,2022,06,20,7,3,3,6,1,,0,1,0,0,0,,"730071,158130042022094","5690051,029638369567692",12.3016007950001,51.31517117,6,,6,West,,,,6.0,,1,14220625148310439840,,0,
12367,,248085,14,7,13,000,2022,07,13,2,2,5,2,0,,0,1,0,0,0,,"735739,150626369053498","5695364,875961190089583",12.3863045730001,51.360550376,9,,9,Nord,,,,9.0,,0,14220704148110482720,,0,
12368,,248090,14,7,13,000,2022,06,14,4,3,8,7,0,,0,1,0,0,0,,"729995,500638933037408","5697109,893660360015929",12.305077204,51.3785692650001,8,,8,Nordwest,,,,8.0,,0,14220615148110402430,,0,
12369,,248099,14,7,13,000,2022,07,17,3,3,4,2,0,,1,1,0,0,0,,"731812,956524078035727","5689250,149902120232582",12.3260307640001,51.3072750200001,5,,5,Südwest,,,,5.0,,0,14220712148310507970,,0,
12370,,248101,14,7,13,000,2022,06,10,3,3,3,2,0,,0,1,0,1,0,,"733658,612991658039391","5697390,735799539834261",12.3578051260001,51.3795948170001,8,,8,Nordwest,,,,8.0,,0,14220628148110482730,,0,
12371,,248105,14,7,13,000,2022,07,23,4,3,0,1,2,,1,0,0,0,0,,"736855,079590596025810","5693771,245472580194473",12.4012436300001,51.345781748,2,,2,Ost,,,,2.0,,0,14220706145200484420,,0,
12372,,248112,14,7,13,000,2022,06,11,2,3,3,6,0,,1,1,0,0,0,,"737179,474095555022359","5693758,525556540116668",12.405884638,51.3455323360001,2,,2,Ost,,,,2.0,,0,14220627144200430700,,0,
12373,,248113,14,7,13,000,2022,07,08,2,3,5,3,0,,0,1,0,0,0,,"733770,680175359011628","5695558,438817749731243",12.358207813,51.363101144,9,,9,Nord,,,,9.0,,0,14220725148110519270,,0,
12374,,248116,14,7,13,000,2022,07,14,6,3,5,2,0,,1,1,0,0,0,,"735564,425001495983452","5695939,772985570132732",12.3841801450001,51.3657832530001,9,,9,Nord,,,,9.0,,0,14220729148110535540,,0,
12375,,248118,14,7,13,000,2022,07,12,4,3,0,7,0,,0,1,0,0,0,,"733507,600834961049259","5698105,223671729676425",12.356108584,51.3860705180001,9,,9,Nord,,,,9.0,,0,14220713148110499061,,0,
12376,,248119,14,7,13,000,2022,06,14,4,3,2,6,0,,0,1,0,1,0,,"730441,596884601050988","5693922,538017819635570",12.3094110650001,51.3497757820001,7,,7,Alt-West,,,,7.0,,0,14220615148310391200,,0,
12377,,248120,14,7,13,000,2022,06,02,1,3,0,7,2,,1,0,0,0,0,,"732272,295601882971823","5690635,583190349861979",12.333511496,51.3195245410001,5,,5,Südwest,,,,5.0,,0,14220619148310402460,,0,
12378,,248126,14,7,13,000,2022,08,14,7,3,1,5,0,,1,1,0,0,0,,"734633,269040346960537","5694782,508195109665394",12.3700645270001,51.355780542,0,,0,Mitte,,,,0.0,,0,14220806148410560480,,0,
12379,,248127,14,7,13,000,2022,06,07,5,3,3,5,0,,1,1,0,0,0,,"732050,891227802960202","5689024,974720380268991",12.3292920220001,51.3051567260001,5,,5,Südwest,,,,5.0,,0,14220623148310413770,,0,
12380,,248130,14,7,13,000,2022,06,11,7,3,1,5,0,,1,1,0,0,0,,"732313,857520894962363","5691717,429917209781706",12.33481192,51.329219053,5,,5,Südwest,,,,5.0,,0,14220618148310402750,,0,
12381,,248131,14,7,13,000,2022,07,09,4,3,6,4,0,,0,0,1,0,0,,"735073,524631988955662","5689889,946695470251143",12.3731482220001,51.3116811460001,4,,4,Süd,,,,4.0,,1,14220706148310483880,,0,
12382,,248134,14,7,13,000,2022,06,13,5,3,3,6,0,,1,1,0,0,0,,"737501,646937396959402","5693746,713221889920533",12.410494349,51.3452918150001,2,,2,Ost,,,,2.0,,0,14220630148410489560,,0,
12383,,248135,14,7,13,000,2022,08,11,4,3,1,7,0,,1,1,0,0,0,,"735170,629502061987296","5693182,056111239828169",12.37671105,51.3411922550001,0,,0,Mitte,,,,0.0,,0,14220803148421542500,,0,
12384,,248141,14,7,13,000,2022,07,17,2,3,4,2,0,,0,1,0,0,0,,"731174,012217873008922","5691912,989386600442231",12.3186061000001,51.33143893,7,,7,Alt-West,,,,7.0,,0,14220725144200519840,,0,
12385,,248155,14,7,13,000,2022,06,07,2,3,1,7,0,,1,1,0,0,0,,"734805,994786715018563","5691297,961749769747257",12.370243558,51.3244305360001,4,,4,Süd,,,,4.0,,0,14220627148210430760,,0,
12386,,248168,14,7,13,000,2022,08,13,2,2,5,2,0,,0,1,0,0,0,,"735997,805960454978049","5699791,788221419788897",12.3929531790001,51.4001796310001,9,,9,Nord,,,,9.0,,0,14220808144200580190,,0,
12387,,248176,14,7,13,000,2022,08,21,6,3,5,3,2,,0,1,0,0,0,,"731602,743718152050860","5692935,482670900411904",12.3254143620001,51.3404432720001,7,,7,Alt-West,,,,7.0,,1,14220805148310554510,,0,
12388,,248181,14,7,13,000,2022,07,14,5,3,1,6,0,,0,1,0,0,0,,"735941,188351958990097","5695469,597221069969237",12.3892707750001,51.361406521,9,,9,Nord,,,,9.0,,0,14220707144200483800,,1,
12389,,248183,14,7,13,000,2022,06,08,5,3,5,3,0,,1,1,0,0,0,,"735641,079001514008269","5690359,221985659562051",12.381587048,51.315658854,4,,4,Süd,,,,4.0,,0,14220630148210454720,,0,
12390,,248187,14,7,13,000,2022,07,07,2,3,5,3,0,,1,0,0,0,1,,"736923,297800780972466","5691345,909868719987571",12.400608532,51.323983206,3,,3,Südost,,,,3.0,,0,14220718144200499451,,0,
12391,,248191,14,7,13,000,2022,06,16,5,2,2,6,0,,0,1,0,1,0,,"736425,011009332956746","5691202,630121990107000",12.39337498,51.3229043680001,0,,0,Mitte,,,,0.0,,0,14220616145400413430,,0,
12392,,248192,14,7,13,000,2022,07,16,3,3,3,2,0,,1,1,0,0,0,,"736965,132670028950088","5695766,665272279642522",12.404149712,51.363646928,1,,1,Nordost,,,,1.0,,0,14220705144200482660,,0,
12393,,248193,14,7,13,000,2022,07,10,6,3,5,3,0,,0,1,0,1,0,,"733705,722619551001117","5695398,502204339951277",12.3571713110001,51.3616921970001,9,,9,Nord,,,,9.0,,0,14220729148110535520,,0,
12394,,248199,14,7,13,000,2022,07,05,7,3,0,1,1,,0,1,0,0,0,,"740231,376015388057567","5693904,614655150100589",12.4497236070001,51.345562252,2,,2,Ost,,,,2.0,,0,14220723148211536690,,0,
12395,,248202,14,7,13,000,2022,08,22,2,3,5,3,2,,1,1,0,0,0,,"732740,244642651057802","5692086,687672190368176",12.3411626170001,51.332359475,7,,7,Alt-West,,,,7.0,,0,14220808144200607620,,0,
12396,,248205,14,7,13,000,2022,07,17,6,3,2,6,0,,1,1,0,0,0,,"737367,087515495950356","5692669,908910320140421",12.4078481130001,51.3356825560001,3,,3,Südost,,,,3.0,,0,14220708148410483110,,0,
12397,,248206,14,7,13,000,2022,07,15,5,3,5,3,0,,0,1,0,0,0,,"737238,549444050993770","5692691,973460789769888",12.4060209030001,51.3359342410001,3,,3,Südost,,,,3.0,,0,14220714148410518800,,0,
12398,,248208,14,7,13,000,2022,07,09,1,3,0,1,0,,1,0,0,0,0,,"732953,543793170945719","5691959,101485230028629",12.3441356820001,51.33112686,5,,5,Südwest,,,,5.0,,0,14220703148310488590,,0,
12399,,248210,14,7,13,000,2022,06,16,5,3,0,1,0,,0,0,0,1,0,,"737508,568074239999987","5694761,663522009737790",12.4112707420001,51.354399132,1,,1,Nordost,,,,1.0,,0,14220623144200429630,,0,
12400,,248211,14,7,13,000,2022,07,13,3,3,4,2,0,,0,1,0,0,0,,"732112,919810403021984","5696325,377344610169530",12.3349374970001,51.3706653770001,8,,8,Nordwest,,,,8.0,,1,14220712144200498481,,0,
12401,,248215,14,7,13,000,2022,07,10,5,3,5,3,0,,1,0,0,0,0,,"734649,935902536963113","5691173,897150260396302",12.3679260910001,51.323381259,4,,4,Süd,,,,4.0,,1,14220714148210498501,,0,
12402,,248216,14,7,13,000,2022,07,16,5,3,0,5,0,,0,1,0,0,0,,"727372,681294584996067","5690958,297126529738307",12.2635230720001,51.324400559,6,,6,West,,,,6.0,,0,14220721148310507960,,0,
12403,,248222,14,7,13,000,2022,07,07,4,3,2,2,0,,1,1,0,0,0,,"742286,940957903047092","5694030,665190120227635",12.4792691170001,51.345821351,2,,2,Ost,,,,2.0,,0,14220727144200535070,,0,
12404,,248231,14,7,13,000,2022,06,08,4,3,2,7,0,,1,1,0,0,0,,"735188,941186937969178","5695233,503881890326738",12.3783289420001,51.3595991380001,0,,0,Mitte,,,,0.0,,0,14220629148410439850,,1,
12405,,248235,14,7,13,000,2022,07,12,3,3,5,3,0,,1,1,0,0,0,,"742154,990458894055337","5693356,855519019998610",12.476919858,51.3398298560001,2,,2,Ost,,,,2.0,,0,14220705144320808520,,0,
12406,,248237,14,7,13,000,2022,07,23,4,3,5,3,2,,0,1,0,0,0,,"732740,058740527019836","5692087,055078440345824",12.3411601930001,51.33236285,7,,7,Alt-West,,,,7.0,,0,14220713148310518760,,0,
12407,,248246,14,7,13,000,2022,06,15,4,3,4,6,0,,1,0,0,0,0,,"732739,890709426021203","5691534,047647190280259",12.3407966250001,51.3273987410001,5,,5,Südwest,,,,5.0,,0,14220615143263402120,,0,
12408,,248247,14,7,13,000,2022,06,02,1,3,0,1,2,,1,0,0,0,0,,"741441,267055151984096","5690311,125168680213392",12.4646291990001,51.3127962780001,3,,3,Südost,,,,3.0,,0,14220619148410413810,,0,
12409,,248249,14,7,13,000,2022,07,00,7,3,0,1,2,,0,0,0,0,0,,"731187,904623789945617","5693386,192733320407569",12.319761339,51.3446580500001,7,,7,Alt-West,,,,7.0,,1,14220716144200498741,,0,
12410,,248253,14,7,13,000,2022,06,14,4,3,2,6,0,,0,1,0,0,0,,"736815,755885491962545","5693772,648139149881899",12.4006809420001,51.34581072,2,,2,Ost,,,,2.0,,0,14220622148210453500,,0,
12411,,248257,14,7,13,000,2022,07,05,3,3,5,3,0,,0,1,0,0,0,,"738441,009921747958288","5690933,059957399964333",12.422074891,51.3196434870001,3,,3,Südost,,,,3.0,,0,14220726144200519820,,0,
12412,,248262,14,7,13,000,2022,08,21,5,3,5,3,1,,1,1,0,0,0,,"734766,694129785988480","5691302,354359329678118",12.3696834040001,51.3244861840001,4,,4,Süd,,,,4.0,,0,14220804148210571460,,0,
12413,,248264,14,7,13,000,2022,07,13,2,3,5,3,0,,0,1,0,0,0,,"736761,902897901949473","5699846,069394320249557",12.403954057,51.4003485550001,9,,9,Nord,,,,9.0,,0,14220711148110507180,,0,
12414,,248265,14,7,13,000,2022,07,18,7,3,3,2,0,,0,1,0,0,0,,"734406,114105844055302","5692967,894263559952378",12.3656131270001,51.3395855190001,0,,0,Mitte,,,,0.0,,1,14220716148414499141,,0,
12415,,248272,14,7,13,000,2022,07,12,3,2,0,7,0,,1,0,0,0,0,,"733256,359001458040439","5695834,760986640118062",12.3510141940001,51.3657929440001,8,,8,Nordwest,,,,8.0,,0,14220726148410535570,,0,
12416,,248275,14,7,13,000,2022,08,14,2,3,5,3,0,,1,1,0,0,0,,"735531,290001507033594","5692695,238985659554601",12.381558028,51.3366731610001,0,,0,Mitte,,,,0.0,,0,14220801145400553750,,0,
12417,,248286,14,7,13,000,2022,07,18,5,2,6,3,0,,0,0,1,1,0,,"742277,867676564957947","5694029,265549539588392",12.479138129,51.345812655,2,,2,Ost,,,,2.0,,0,14220714144200498461,,0,
12418,,248300,14,7,13,000,2022,07,07,5,3,5,3,0,,1,1,0,0,0,,"729591,837001399020664","5694730,647988219745457",12.2977506030001,51.357374081,7,,7,Alt-West,,,,7.0,,0,14220714148422489570,,0,
12419,,248301,14,7,13,000,2022,07,05,5,1,5,3,0,,1,1,0,0,0,,"743044,519747551996261","5695604,870083830319345",12.4912013680001,51.3596268950001,2,,2,Ost,,,,2.0,,0,14220721144200507920,,0,
12420,,248302,14,7,13,000,2022,07,10,7,3,5,3,0,,0,1,0,0,0,,"742271,945465681958012","5694562,900308409705758",12.4794164050001,51.3506047490001,2,,2,Ost,,,,2.0,,1,14220702144310482690,,0,
12421,,248305,14,7,13,000,2022,07,13,3,3,1,5,0,,1,1,0,0,0,,"737522,273645494948141","5697068,192987520247698",12.413007586,51.375096763,1,,1,Nordost,,,,1.0,,0,14220712148110499091,,0,
12422,,248312,14,7,13,000,2022,07,16,7,3,6,6,0,,0,1,1,0,0,,"734916,333357256953605","5693686,178082570433617",12.373399093,51.3458225570001,0,,0,Mitte,,,,0.0,,0,14220730148415537190,,0,
12423,,248317,14,7,13,000,2022,06,03,7,3,0,1,2,,0,0,0,1,0,,"735181,696293720975518","5690880,812348959967494",12.3753509090001,51.320530869,4,,4,Süd,,,,4.0,,0,14220625148210430770,,0,
12424,,248324,14,7,13,000,2022,07,19,6,3,5,3,0,,0,1,0,0,0,,"737146,141636810963973","5694338,691719289869070",12.405793364,51.35075385,1,,1,Nordost,,,,1.0,,0,14220708144200483770,,0,
12425,,248329,14,7,13,000,2022,06,07,5,3,1,5,0,,1,1,0,0,0,,"737021,716385766980238","5693132,075337929651141",12.403206584,51.3399750500001,2,,2,Ost,,,,2.0,,0,14220623144200430720,,0,
12426,,248333,14,7,13,000,2022,07,14,5,3,5,3,0,,1,1,0,0,0,,"736698,866457537980750","5691944,753798940218985",12.3977909770001,51.329451944,3,,3,Südost,,,,3.0,,0,14220707144200482190,,1,
12427,,248342,14,7,13,000,2022,07,18,7,3,2,6,0,,0,1,0,1,0,,"736643,131763563025743","5693779,837022939696908",12.3982115150001,51.345947127,2,,2,Ost,,,,2.0,,0,14220702148410482750,,0,
12428,,248343,14,7,13,000,2022,07,08,4,3,5,3,0,,1,1,0,0,0,,"736391,798282886971720","5699671,876382559537888",12.398527072,51.398939297,9,,9,Nord,,,,9.0,,0,14220727148110537140,,0,
12429,,248350,14,7,13,000,2022,08,17,2,3,5,3,0,,1,1,0,0,0,,"737185,932910786010325","5693907,340526769869030",12.4060763470001,51.346865414,2,,2,Ost,,,,2.0,,0,14220801144200537120,,0,
12430,,248355,14,7,13,000,2022,07,18,3,3,5,3,0,,0,1,0,0,0,,"729288,697442358010449","5691008,033419869840145",12.2910075090001,51.3240781210001,6,,6,West,,,,6.0,,0,14220712144200498431,,0,
12431,,248362,14,7,13,000,2022,07,10,7,3,5,3,0,,0,1,0,1,0,,"735087,927133884048089","5689717,273164739832282",12.3732407210001,51.3101252070001,4,,4,Süd,,,,4.0,,0,14220730148211536700,,1,
12432,,248363,14,7,13,000,2022,07,17,4,3,4,2,0,,1,0,0,0,0,,"736708,376965831033885","5693774,700262050144374",12.3991432560001,51.3458738570001,2,,2,Ost,,,,2.0,,1,14220713148410536250,,0,
12433,,248365,14,7,13,000,2022,07,10,2,3,5,2,0,,1,1,0,0,0,,"735398,573929616948590","5690912,713177739642560",12.3784788130001,51.320727547,4,,4,Süd,,,,4.0,,0,14220711148210498791,,0,
