OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,LICHT,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
161359,14170616144200449530,14,7,13,000,2017,06,11,6,3,5,3,1,1,0,0,0,0,0,"739939,662800000050000","5698065,627500000400000",12.448349784000072,51.383033245000036,1,1,1,Nordost
161360,14170616144200388610,14,7,13,000,2017,06,11,6,3,2,6,0,1,0,0,0,0,0,"739946,069499999980000","5698067,762699999800000",12.448443122000072,51.38304970300004,1,1,1,Nordost
161361,14170616144200316540,14,7,13,000,2017,06,13,6,3,9,1,0,1,0,0,0,0,0,"739117,356499999990000","5691349,100200000200000",12.432042077000062,51.32309401400005,3,3,3,Südost
161363,14170616144100336300,14,7,13,000,2017,06,12,6,3,5,3,0,1,0,1,0,0,0,"739333,932000000030000","5695955,063099999900000",12.43824027100004,51.36434507600006,1,1,1,Nordost
161381,14170615144320990360,14,7,13,000,2017,06,17,5,3,5,3,1,1,0,0,0,0,0,"733775,276199999960000","5693331,856399999900000",12.356811152000034,51.34311232700003,0,0,0,Mitte
161382,14170615144200319070,14,7,13,000,2017,06,07,5,2,5,3,1,1,0,0,0,0,0,"732961,428300000030000","5692858,125199999700000",12.34483653600006,51.33919385300004,7,7,7,Alt-West
161384,14170615143215333770,14,7,13,000,2017,06,12,5,3,2,6,1,0,0,0,1,0,0,"733081,563700000060000","5691580,981499999800000",12.34572279300005,51.32768016600005,5,5,5,Südwest
161410,14170614148410318720,14,7,13,000,2017,06,08,4,3,2,6,0,1,0,0,1,0,0,"735830,782299999960000","5693452,016900000200000",12.386350916000026,51.34334208400003,0,0,0,Mitte
161411,14170614148410306920,14,7,13,000,2017,06,10,4,3,5,3,1,1,0,0,0,0,0,"736539,764300000040000","5690723,571200000100000",12.394701113000053,51.31855654200007,0,0,0,Mitte
161412,14170614148310309660,14,7,13,000,2017,06,16,4,3,4,2,0,1,0,0,0,0,0,"734645,269300000040000","5691485,710199999600000",12.368064481000033,51.32618215900004,0,0,0,Mitte
161413,14170614148110317310,14,7,13,000,2017,06,07,4,2,5,3,1,1,0,0,0,0,0,"735106,465800000010000","5694797,303799999900000",12.376858219000042,51.35571779700007,0,0,0,Mitte
161414,14170614144200436210,14,7,13,000,2017,06,07,4,2,4,2,1,1,0,0,0,0,0,"736850,373400000040000","5693047,198499999900000",12.400694618000045,51.33928457700006,3,3,3,Südost
161416,14170614144200314330,14,7,13,000,2017,06,18,4,3,5,2,1,1,0,0,0,0,0,"734296,026100000020000","5690915,245299999600000",12.362685852000027,51.32120531500004,4,4,4,Süd
161417,14170614144200314310,14,7,13,000,2017,06,19,4,2,5,3,1,1,0,0,0,0,0,"734604,467900000050000","5692453,946499999600000",12.368117336000068,51.334890304000055,0,0,0,Mitte
161418,14170614144200306760,14,7,13,000,2017,06,11,4,2,5,3,0,1,0,1,0,0,0,"743738,976400000040000","5694415,792100000200000",12.500342524000075,51.348657296000056,2,2,2,Ost
161426,14170626144200525660,14,7,13,000,2017,06,11,2,3,8,1,0,1,0,0,0,0,1,"730851,855899999970000","5698492,565600000300000",12.318259569000077,51.39063377200006,8,8,8,Nordwest
161442,14170718148415409100,14,7,13,000,2017,07,13,3,3,3,2,1,1,0,0,0,0,0,"731781,753000000030000","5691740,730600000400000",12.327202678000049,51.329645276000065,5,5,5,Südwest
161443,14170718148310409080,14,7,13,000,2017,07,13,3,3,3,2,1,1,0,0,0,0,0,"730302,792099999960000","5693550,385599999700000",12.307180476000042,51.34649123400004,7,7,7,Alt-West
161444,14170718148210424940,14,7,13,000,2017,07,07,3,3,3,2,1,1,0,0,0,0,0,"734732,279100000040000","5690883,140200000300000",12.36891434100005,51.32073733100003,4,4,4,Süd
161445,14170718148210412050,14,7,13,000,2017,07,07,3,3,2,6,0,1,0,0,1,0,0,"743211,628499999990000","5694192,001100000000000",12.492631509000034,51.346874573000036,2,2,2,Ost
161446,14170718148110411980,14,7,13,000,2017,07,07,3,3,5,3,0,1,0,1,0,0,0,"736684,630099999950000","5697154,867999999800000",12.401051841000026,51.376224465000064,1,1,1,Nordost
161448,14170718144200408731,14,7,13,000,2017,07,12,3,2,4,2,1,1,0,0,0,0,0,"734794,233699999980000","5692475,175200000400000",12.370850655000027,51.33500255300004,0,0,0,Mitte
161462,14170717144200406870,14,7,13,000,2017,07,10,2,3,5,3,0,1,0,0,0,0,0,"727586,613600000040000","5693244,984299999700000",12.268049086000076,51.34484341800004,7,7,7,Alt-West
161476,14170716148410412560,14,7,13,000,2017,07,19,1,2,0,6,1,1,0,0,0,0,0,"737775,738099999960000","5695326,227099999800000",12.415477979000059,51.35935492400006,1,1,1,Nordost
161483,14170715149210409330,14,7,13,000,2017,07,23,7,3,1,1,1,1,0,0,0,2,0,"737581,146900000050000","5692698,182699999800000",12.410934347000023,51.33584696300005,2,2,2,Ost
161484,14170715148410400150,14,7,13,000,2017,07,17,7,3,1,1,1,0,0,0,1,0,0,"735478,093800000030000","5693386,184999999600000",12.381252520000032,51.34289733400004,0,0,0,Mitte
161485,14170715148310397000,14,7,13,000,2017,07,11,7,3,1,6,0,1,0,0,0,0,0,"729941,276599999980000","5694339,417999999600000",12.302508035000074,51.35372072500007,7,7,7,Alt-West
161486,14170715144200400501,14,7,13,000,2017,07,09,7,2,6,7,0,1,1,0,0,0,0,"740813,820199999960000","5690340,495600000000000",12.45566290100004,51.31332569700004,3,3,3,Südost
161492,14170714148410409810,14,7,13,000,2017,07,14,6,3,5,3,1,1,0,0,0,0,0,"735762,447000000040000","5693470,978000000100000",12.385384066000029,51.34354062300008,0,0,0,Mitte
161493,14170714144200477860,14,7,13,000,2017,07,15,6,2,6,4,0,1,1,0,0,0,0,"730301,727199999960000","5694029,962600000200000",12.307475472000021,51.350796814000034,7,7,7,Alt-West
161494,14170714144200393970,14,7,13,000,2017,07,19,6,3,5,3,1,1,0,0,0,0,0,"734799,111999999960000","5696052,661000000300000",12.373280488000034,51.36711338600003,9,9,9,Nord
161502,14170713148410401910,14,7,13,000,2017,07,15,5,3,5,3,0,1,0,0,0,0,0,"735263,110200000000000","5695213,943799999500000",12.379379405000066,51.35939285900008,0,0,0,Mitte
161503,14170713148320407030,14,7,13,000,2017,07,23,5,3,1,1,1,1,0,0,0,2,0,"731594,283900000040000","5690442,612800000200000",12.32367312100007,51.31806861500007,5,5,5,Südwest
161504,14170713148310390920,14,7,13,000,2017,07,09,5,3,3,2,1,0,0,0,1,0,0,"732303,202999999980000","5690626,254900000100000",12.333948187000033,51.31942818600004,5,5,5,Südwest
161505,14170713148210394120,14,7,13,000,2017,07,16,5,2,3,2,1,1,0,0,0,0,0,"735658,930999999980000","5696435,098899999600000",12.385863560000075,51.37019021500004,9,9,9,Nord
161506,14170713144200476800,14,7,13,000,2017,07,22,5,3,2,6,0,1,0,0,0,2,0,"730301,793500000030000","5693549,342799999800000",12.307165487000077,51.34648227800005,7,7,7,Alt-West
161507,14170713144200418440,14,7,13,000,2017,07,14,5,2,5,3,1,0,0,0,1,0,0,"735053,314200000020000","5691038,612599999600000",12.37361581500005,51.32200039400004,4,4,4,Süd
161509,14170713144200390430,14,7,13,000,2017,07,07,5,3,5,3,0,1,0,0,0,0,0,"734017,340699999940000","5700445,994900000300000",12.364964315000066,51.406872270000065,9,9,9,Nord
161517,14170712148410412590,14,7,13,000,2017,07,12,4,3,0,7,0,0,0,0,1,0,0,"735604,898700000020000","5695864,670199999600000",12.38471075800004,51.36509233000004,9,9,9,Nord
161518,14170712148220412200,14,7,13,000,2017,07,17,4,3,3,6,1,0,0,0,1,0,1,"741983,725800000010000","5693115,916600000100000",12.474301973000024,51.337740229000076,2,2,2,Ost
161519,14170712148110398730,14,7,13,000,2017,07,21,4,3,6,2,0,1,1,0,0,2,1,"734639,254300000030000","5695408,313400000300000",12.370563051000033,51.36139553500004,9,9,9,Nord
161520,14170712144320554820,14,7,13,000,2017,07,09,4,3,3,2,1,1,0,0,0,0,0,"735972,302200000030000","5695489,389700000200000",12.38973001200003,51.36157126200004,9,9,9,Nord
161521,14170712144200476860,14,7,13,000,2017,07,08,4,3,5,3,1,1,0,0,0,0,0,"735096,010400000030000","5694518,690700000200000",12.376524269000072,51.353221200000064,0,0,0,Mitte
161522,14170712144200398390,14,7,13,000,2017,07,15,4,3,1,5,0,1,0,1,0,0,1,"731005,844700000020000","5685540,882500000300000",12.312072167000053,51.27430498800004,5,5,5,Südwest
161523,14170712144200396410,14,7,13,000,2017,07,20,4,3,5,3,1,1,0,0,0,0,1,"735169,841099999960000","5693584,604199999900000",12.376965591000044,51.344805990000054,0,0,0,Mitte
161524,14170712144200389040,14,7,13,000,2017,07,15,4,3,5,3,0,1,0,0,1,0,1,"737560,819200000030000","5690734,506000000100000",12.409334283000021,51.31822937900006,3,3,3,Südost
161529,14170711148410377460,14,7,13,000,2017,07,14,3,3,8,1,0,0,0,1,0,0,1,"734867,280999999960000","5692529,948900000200000",12.371933527000067,51.335464063000074,0,0,0,Mitte
161530,14170711144200377970,14,7,13,000,2017,07,14,3,3,1,5,0,1,0,0,0,0,1,"737016,197900000030000","5696197,799700000300000",12.40516923000007,51.367495510000026,1,1,1,Nordost
161541,14170710148310407210,14,7,13,000,2017,07,11,2,3,0,6,0,1,0,0,1,0,0,"732512,172600000050000","5691897,820600000200000",12.337771200000077,51.33075734600004,5,5,5,Südwest
161542,14170710148210384530,14,7,13,000,2017,07,13,2,3,6,4,1,0,1,0,0,0,1,"737561,554000000000000","5692607,672000000300000",12.410593234000032,51.33504272000005,2,2,2,Ost
161543,14170710144200398400,14,7,13,000,2017,07,14,2,2,4,6,0,1,0,0,0,0,1,"739641,658199999950000","5692362,669800000300000",12.440234282000063,51.33197101300004,2,2,2,Ost
161553,14170709148410386010,14,7,13,000,2017,07,14,1,3,2,6,0,1,0,0,0,0,0,"735088,530000000030000","5693966,964999999900000",12.376052639000022,51.34827181900005,0,0,0,Mitte
161554,14170709144200545330,14,7,13,000,2017,07,18,1,2,5,3,1,1,0,0,0,0,0,"730305,261999999990000","5689869,353799999700000",12.304836967000028,51.31344557500006,5,5,5,Südwest
161555,14170709144200384381,14,7,13,000,2017,07,19,1,2,0,7,1,0,0,0,0,0,0,"732050,152699999980000","5691870,251600000100000",12.331132880000041,51.33069853300003,5,5,5,Südwest
161556,14170709144200384370,14,7,13,000,2017,07,03,1,2,9,1,0,1,0,0,0,1,0,"735517,881900000040000","5691801,782399999900000",12.380775329000073,51.32865876300008,0,0,0,Mitte
161557,14170709144000398330,14,7,13,000,2017,07,21,1,3,2,6,0,1,0,1,0,2,0,"735078,637600000020000","5690176,480999999700000",12.37341028000003,51.31425108700006,4,4,4,Süd
161564,14170708148310399190,14,7,13,000,2017,07,12,7,3,5,3,0,1,0,1,0,0,1,"727242,897600000030000","5693206,204199999600000",12.263097318000064,51.34463276300005,7,7,7,Alt-West
161565,14170708148310377370,14,7,13,000,2017,07,12,7,3,2,6,0,1,0,0,0,0,1,"727212,178500000040000","5693564,822300000100000",12.262885840000024,51.347864489000074,7,7,7,Alt-West
161566,14170708148210406710,14,7,13,000,2017,07,12,7,3,4,2,0,1,0,1,0,0,1,"732575,272400000020000","5692082,172199999900000",12.338795687000072,51.33238642100008,7,7,7,Alt-West
161567,14170708144200545340,14,7,13,000,2017,07,17,7,2,5,3,0,1,0,1,0,0,0,"732118,532400000030000","5691908,217699999900000",12.33213743500005,51.33101144600005,7,7,7,Alt-West
161579,14170707148410386630,14,7,13,000,2017,07,16,6,3,6,4,1,0,1,0,0,0,0,"735005,152499999970000","5692199,893899999600000",12.373691531000077,51.33244441100004,0,0,0,Mitte
161580,14170707148310377380,14,7,13,000,2017,07,20,6,3,5,3,1,1,0,0,0,0,0,"729506,024500000060000","5692603,398900000400000",12.295148819000076,51.338312270000074,6,6,6,West
161581,14170707148210398960,14,7,13,000,2017,07,15,6,3,0,7,1,1,0,0,0,0,0,"737462,598099999940000","5693070,883700000100000",12.409484036000038,51.33924185500007,2,2,2,Ost
161582,14170707144200473040,14,7,13,000,2017,07,16,6,3,4,6,1,0,0,0,0,0,0,"735107,997500000060000","5694518,849299999900000",12.376696215000038,51.353217665000045,0,0,0,Mitte
161583,14170707144200418430,14,7,13,000,2017,07,16,6,3,1,5,1,1,0,0,0,0,0,"734026,466499999980000","5695776,623599999600000",12.362019057000055,51.36495437000008,9,9,9,Nord
161584,14170707144200388230,14,7,13,000,2017,07,12,6,3,3,7,0,1,0,1,0,0,0,"735943,337199999950000","5697754,486899999900000",12.390817971000047,51.38191519800006,9,9,9,Nord
161585,14170707144200386410,14,7,13,000,2017,07,22,6,3,4,2,1,1,0,0,0,2,0,"734633,638999999970000","5690902,951999999600000",12.367514305000043,51.320955852000054,4,4,4,Süd
161598,14170706148410398460,14,7,13,000,2017,07,20,5,3,0,7,1,1,0,0,0,1,0,"734837,970800000010000","5692218,611100000300000",12.371308299000077,51.33268147200005,0,0,0,Mitte
161599,14170706144200373630,14,7,13,000,2017,07,16,5,2,6,4,0,0,1,0,1,0,0,"737748,998499999990000","5694937,276999999800000",12.41483472300007,51.35587491000007,1,1,1,Nordost
161618,14170705148410364120,14,7,13,000,2017,07,18,4,3,1,5,1,1,0,0,0,0,0,"734521,793900000050000","5692125,985000000300000",12.366716752000059,51.331980471000065,0,0,0,Mitte
161619,14170705148110385730,14,7,13,000,2017,07,16,4,3,1,5,0,1,0,0,1,0,0,"737372,698100000040000","5694404,689500000300000",12.409084904000053,51.35125168500008,1,1,1,Nordost
161620,14170705144200473080,14,7,13,000,2017,07,16,4,2,5,3,0,1,0,0,0,0,0,"738237,189400000030000","5690239,492700000300000",12.418691984000077,51.31350340000006,3,3,3,Südost
161621,14170705144200398380,14,7,13,000,2017,07,07,4,2,3,2,1,0,0,0,0,0,0,"735331,460599999990000","5695356,724800000000000",12.38045382200005,51.360646200000076,9,9,9,Nord
161622,14170705144200379710,14,7,13,000,2017,07,11,4,3,0,7,1,1,0,0,0,0,0,"731173,691800000030000","5693989,117399999900000",12.319949123000072,51.35007619800007,7,7,7,Alt-West
161635,14170704148410381150,14,7,13,000,2017,07,16,3,3,5,3,1,0,0,0,1,0,0,"735135,899300000050000","5693716,746299999800000",12.37656637200007,51.346006181000064,0,0,0,Mitte
161636,14170704148320422540,14,7,13,000,2017,07,18,3,3,2,6,0,1,0,0,0,0,0,"731736,252499999940000","5690444,144600000200000",12.325707864000037,51.31802457300006,5,5,5,Südwest
161637,14170704148310367050,14,7,13,000,2017,07,15,3,3,5,3,1,1,0,0,0,0,0,"731709,988999999940000","5693088,344600000400000",12.327050887000041,51.34177179200003,7,7,7,Alt-West
161638,14170704144200377250,14,7,13,000,2017,07,14,3,3,3,3,1,1,0,0,0,0,0,"737268,555199999940000","5692935,297199999900000",12.406612944000074,51.33810581600005,3,3,3,Südost
161640,14170704144200363320,14,7,13,000,2017,07,10,3,3,6,4,0,1,1,0,0,0,0,"731179,107500000040000","5691922,671799999700000",12.318685395000045,51.331523778000076,7,7,7,Alt-West
161648,14170703148410386590,14,7,13,000,2017,07,14,2,3,0,2,1,1,0,0,0,0,0,"734836,422099999970000","5693148,889899999800000",12.37189937200003,51.341032666000046,0,0,0,Mitte
161649,14170703148410370350,14,7,13,000,2017,07,15,2,3,0,1,1,0,0,0,0,0,0,"738284,407000000010000","5693608,804300000000000",12.421620915000062,51.34372643100005,2,2,2,Ost
161650,14170703148210386520,14,7,13,000,2017,07,12,2,3,5,3,1,1,0,0,0,0,0,"738550,241900000020000","5689485,633200000000000",12.42267163400004,51.30660566900008,3,3,3,Südost
161651,14170703148110370160,14,7,13,000,2017,07,13,2,3,4,2,0,1,0,0,0,0,0,"735474,392299999950000","5697574,702600000400000",12.383972107000034,51.38049608700004,9,9,9,Nord
161652,14170703144200384340,14,7,13,000,2017,07,08,2,3,5,3,1,1,0,0,0,0,0,"735082,103400000020000","5696945,542500000400000",12.377928936000046,51.37501111700004,9,9,9,Nord
161653,14170703144200379310,14,7,13,000,2017,07,15,2,3,0,7,0,1,0,0,0,0,0,"735047,856200000040000","5689764,358400000300000",12.372697839000068,51.31056441100003,4,4,4,Süd
161654,14170703144200373610,14,7,13,000,2017,07,17,2,3,3,2,1,1,0,0,0,0,0,"736864,976999999960000","5690832,040500000100000",12.399431641000035,51.31939491300005,0,0,0,Mitte
161655,14170703144200370060,14,7,13,000,2017,07,14,2,3,5,3,1,1,0,0,0,0,0,"737266,203600000010000","5694405,006900000400000",12.407558574000063,51.351298996000025,1,1,1,Nordost
161656,14170703144200368930,14,7,13,000,2017,07,16,2,2,4,2,0,1,0,0,0,0,0,"734007,186600000020000","5695604,829300000300000",12.361629565000044,51.363420209000026,9,9,9,Nord
161669,14170702148410412530,14,7,13,000,2017,07,15,1,3,5,3,0,1,0,1,0,0,0,"731774,687000000030000","5691016,713999999700000",12.32663063800004,51.32314878400007,5,5,5,Südwest
161670,14170702148410389010,14,7,13,000,2017,07,15,1,3,4,2,1,1,0,0,0,0,0,"733224,512699999960000","5693905,319000000100000",12.349292830000024,51.34848625200004,0,0,0,Mitte
161671,14170702148310373980,14,7,13,000,2017,07,20,1,3,1,5,1,1,0,0,0,1,0,"732211,530000000030000","5691947,961699999900000",12.333495920000075,51.33133026200005,7,7,7,Alt-West
161672,14170702148221506640,14,7,13,000,2017,07,02,1,3,1,5,1,1,0,0,0,2,0,"740428,515999999950000","5693496,727800000500000",12.452273627000068,51.34181787600005,2,2,2,Ost
161673,14170702144200373620,14,7,13,000,2017,07,00,1,3,5,3,0,1,0,0,0,2,0,"737136,572099999990000","5694426,657399999900000",12.40571479600004,51.35154742800006,1,1,1,Nordost
161674,14170702144200370020,14,7,13,000,2017,07,04,1,3,1,1,0,1,0,0,0,2,0,"732180,193199999980000","5690559,814899999600000",12.332142732000023,51.31888197100005,5,5,5,Südwest
161675,14170702144200366670,14,7,13,000,2017,07,03,1,3,1,1,0,1,0,0,0,2,0,"733535,876500000010000","5698310,235200000000000",12.356649018000041,51.38789916500008,9,9,9,Nord
161676,14170702144200349690,14,7,13,000,2017,07,19,1,2,5,2,0,1,0,0,0,0,0,"734642,925900000030000","5693250,802100000000000",12.369193362000033,51.34202735100007,0,0,0,Mitte
161681,14170701144200488570,14,7,13,000,2017,07,20,7,2,5,3,1,1,0,0,0,0,0,"737866,611200000040000","5690844,451999999600000",12.413787813000056,51.319088527000076,3,3,3,Südost
161686,14170630148310385850,14,7,13,000,2017,06,20,6,3,3,6,1,1,0,0,0,1,0,"729011,662200000020000","5690840,524899999600000",12.286930612000049,51.32268594300007,6,6,6,West
161687,14170630148310367030,14,7,13,000,2017,06,16,6,3,1,5,1,1,0,0,0,0,0,"731101,867800000010000","5691211,324400000300000",12.317117315000075,51.325169463000066,7,7,7,Alt-West
161688,14170630144200525630,14,7,13,000,2017,06,20,6,2,5,3,1,1,0,0,0,0,0,"727697,349799999970000","5689030,180999999900000",12.266944012000067,51.30696128800008,6,6,6,West
161689,14170630144200368940,14,7,13,000,2017,06,07,6,2,6,4,0,1,1,0,0,0,0,"732648,851499999990000","5696547,362499999800000",12.342768831000058,51.372438799000065,8,8,8,Nordwest
161691,14170630144200359890,14,7,13,000,2017,06,06,6,3,5,3,1,1,0,0,0,0,0,"732480,052299999980000","5696794,606399999900000",12.340509599000029,51.37472733200008,8,8,8,Nordwest
161699,14170629148410357860,14,7,13,000,2017,06,06,5,3,5,3,1,1,0,0,0,0,0,"734889,054600000030000","5694333,530399999600000",12.37343523800007,51.351644700000065,0,0,0,Mitte
161700,14170629148210360030,14,7,13,000,2017,06,14,5,3,5,2,1,1,0,0,0,0,1,"734295,216000000010000","5690911,202999999700000",12.362671591000037,51.321169362000035,4,4,4,Süd
161701,14170629144200364130,14,7,13,000,2017,06,13,5,3,6,7,0,0,1,0,1,0,1,"736180,680000000050000","5691033,568000000000000",12.38976272900004,51.32148829400006,0,0,0,Mitte
161702,14170629144200359880,14,7,13,000,2017,06,15,5,3,1,5,1,1,0,0,0,0,1,"735020,968400000010000","5691668,246399999600000",12.373567544000025,51.327665600000046,0,0,0,Mitte
161703,14170629143213359830,14,7,13,000,2017,06,12,5,3,5,2,1,1,0,0,0,0,1,"737774,720300000040000","5693735,699099999900000",12.41440082300005,51.34507881400003,2,2,2,Ost
161720,14170628144200359280,14,7,13,000,2017,06,12,4,3,5,3,0,1,0,0,0,0,1,"733622,829200000040000","5695464,650999999600000",12.356026190000023,51.36232007000007,9,9,9,Nord
161721,14170628144200356730,14,7,13,000,2017,06,18,4,3,3,2,1,1,0,0,0,0,0,"735052,737599999990000","5698432,985999999600000",12.378491762000067,51.38837496800005,9,9,9,Nord
161722,14170628144000386510,14,7,13,000,2017,06,07,4,3,3,5,0,1,0,0,0,0,0,"737086,650299999980000","5690663,881500000100000",12.402495228000078,51.31779318300005,0,0,0,Mitte
161732,14170627148410337470,14,7,13,000,2017,06,16,3,3,2,6,0,1,0,0,0,0,0,"735106,398700000020000","5694801,614600000000000",12.376860105000048,51.35575652000006,0,0,0,Mitte
161733,14170627144200359330,14,7,13,000,2017,06,10,3,3,5,3,0,1,0,0,0,0,0,"737297,852500000040000","5695374,415300000500000",12.408658695000042,51.359987223000076,1,1,1,Nordost
161734,14170627144200336980,14,7,13,000,2017,06,17,3,2,6,4,0,0,1,0,1,0,0,"733244,333499999950000","5695838,442099999600000",12.350844164000023,51.36583092500007,8,8,8,Nordwest
161737,14170719148110431080,14,7,13,000,2017,07,09,4,2,4,6,1,0,0,0,0,0,0,"738024,008500000000000","5697229,626500000200000",12.420311444000049,51.376335718000064,1,1,1,Nordost
161738,14170720144200411910,14,7,13,000,2017,07,15,5,3,3,2,1,1,0,0,0,0,0,"737333,629399999980000","5690220,005699999600000",12.405737609000028,51.31370595900006,4,4,4,Süd
161741,14170719144200408530,14,7,13,000,2017,07,23,4,2,5,3,0,1,0,0,0,2,1,"731731,182700000000000","5690705,052000000100000",12.325804791000053,51.32036876300003,5,5,5,Südwest
161750,14170803148210530510,14,7,13,000,2017,08,18,5,3,5,3,1,1,0,0,0,0,0,"739309,687900000020000","5690705,721400000200000",12.434365491000051,51.31723829200007,3,3,3,Südost
161751,14170803148110478430,14,7,13,000,2017,08,10,5,3,2,2,0,1,0,0,0,0,1,"734123,844999999970000","5696547,501000000200000",12.363922968000054,51.37183397200005,9,9,9,Nord
161752,14170803144200476840,14,7,13,000,2017,08,10,5,3,5,3,1,1,0,0,0,0,1,"729323,060000000060000","5690829,629499999800000",12.291385085000059,51.32246271300005,6,6,6,West
161753,14170803144200450900,14,7,13,000,2017,08,23,5,3,5,3,1,1,0,0,0,2,0,"736160,109799999980000","5691061,906999999700000",12.389486823000027,51.32175121000006,0,0,0,Mitte
161756,14170719144200408540,14,7,13,000,2017,07,17,4,3,4,2,1,1,0,0,0,0,0,"735141,093800000030000","5689221,482900000200000",12.37367546400003,51.30565282400005,4,4,4,Süd
161776,14170802148423489650,14,7,13,000,2017,08,23,4,3,0,1,1,0,0,0,0,2,0,"734205,681300000050000","5692120,760400000000000",12.362183704000074,51.33206382000003,0,0,0,Mitte
161777,14170802148420467370,14,7,13,000,2017,08,17,4,3,5,3,1,1,0,0,0,0,0,"734372,375000000000000","5692372,809999999600000",12.364738073000069,51.33425767500006,0,0,0,Mitte
161778,14170802148320530541,14,7,13,000,2017,08,11,4,3,2,2,0,0,0,0,1,0,0,"731778,093499999960000","5690183,898099999900000",12.326138115000049,51.31567134000005,5,5,5,Südwest
161779,14170802148310493920,14,7,13,000,2017,08,11,4,3,1,3,0,0,0,1,1,0,0,"729023,654499999950000","5691550,745799999700000",12.287558759000035,51.32905690000007,6,6,6,West
161780,14170802148110449891,14,7,13,000,2017,08,18,4,3,8,1,0,1,0,0,0,0,0,"735625,233000000010000","5696853,852000000000000",12.38565784800005,51.37396301200005,9,9,9,Nord
161781,14170802144200473090,14,7,13,000,2017,08,17,4,2,3,2,1,1,0,0,0,0,0,"732797,148000000040000","5694158,284000000000000",12.343332193000037,51.350932201000035,0,0,0,Mitte
161782,14170802144200450870,14,7,13,000,2017,08,11,4,3,5,3,1,1,0,0,0,0,0,"736354,828400000000000","5693791,627100000200000",12.394087090000028,51.34617288600003,0,0,0,Mitte
161801,14170801148210450190,14,7,13,000,2017,08,12,3,3,5,3,1,1,0,0,0,0,0,"736321,411199999970000","5688222,478199999800000",12.389916912000047,51.29619678000006,4,4,4,Süd
161802,14170801148110454090,14,7,13,000,2017,08,08,3,3,1,3,0,1,0,0,0,0,1,"734565,678900000060000","5696048,253200000200000",12.369930158000045,51.36717025200005,9,9,9,Nord
161804,14170801144200450800,14,7,13,000,2017,08,22,3,3,1,5,0,1,0,1,0,2,0,"736787,762100000050000","5692261,578800000300000",12.39927517600006,51.33225881800007,3,3,3,Südost
161805,14170801144200450210,14,7,13,000,2017,08,15,3,2,5,2,0,1,0,0,0,0,0,"739926,070599999980000","5693562,021499999800000",12.44511710200004,51.342616160000034,2,2,2,Ost
161806,14170801144200449800,14,7,13,000,2017,08,00,3,2,5,3,0,1,0,0,0,2,0,"734006,341600000040000","5695594,861300000000000",12.361610890000065,51.363331079000034,9,9,9,Nord
161822,14170731148310439130,14,7,13,000,2017,07,08,2,3,5,3,0,0,0,1,1,0,0,"728257,633599999940000","5682470,041600000100000",12.270779527000059,51.24784399200007,5,5,5,Südwest
161823,14170731148210476970,14,7,13,000,2017,07,14,2,3,3,2,1,1,0,0,0,0,0,"735275,360600000010000","5691067,270600000400000",12.37681572100007,51.32216587000005,4,4,4,Süd
161824,14170731144200450130,14,7,13,000,2017,07,19,2,3,5,3,0,1,0,0,0,0,0,"739757,775000000020000","5688232,315999999600000",12.43912189300005,51.29484888300004,3,3,3,Südost
161843,14170730148221506650,14,7,13,000,2017,07,05,1,3,1,1,1,1,0,0,0,2,0,"735286,230100000040000","5689111,499499999900000",12.375681412000063,51.30460560800003,4,4,4,Süd
161844,14170730148110460220,14,7,13,000,2017,07,17,1,3,1,3,1,1,0,0,0,0,0,"732113,571200000010000","5696326,739299999500000",12.334947728000031,51.370677337000075,8,8,8,Nordwest
161845,14170730144200450750,14,7,13,000,2017,07,15,1,3,2,6,1,1,0,0,0,0,0,"735006,746999999970000","5692062,899000000200000",12.373624029000041,51.33121403200005,0,0,0,Mitte
161846,14170730144200450100,14,7,13,000,2017,07,13,1,3,9,1,0,1,0,0,0,0,0,"741348,672700000000000","5687161,002700000100000",12.461173590000044,51.28456127800007,3,3,3,Südost
161858,14170729148410461500,14,7,13,000,2017,07,03,7,3,1,5,0,1,0,0,0,2,0,"735003,491700000010000","5691844,105899999800000",12.373433103000025,51.329251405000036,0,0,0,Mitte
161859,14170729148110441771,14,7,13,000,2017,07,13,7,3,1,7,1,1,0,0,0,0,0,"737277,177400000040000","5696329,955299999600000",12.408999736000055,51.36857279600008,1,1,1,Nordost
161860,14170729144200450731,14,7,13,000,2017,07,17,7,3,3,6,0,1,0,0,0,0,0,"737773,246599999950000","5690337,923899999800000",12.412112724000053,51.31458092200006,3,3,3,Südost
161861,14170729144200450380,14,7,13,000,2017,07,15,7,2,0,1,1,0,0,0,0,0,0,"732583,085500000040000","5692080,122499999600000",12.338906307000059,51.33236482700005,5,5,5,Südwest
161868,14170728148310439180,14,7,13,000,2017,07,12,6,3,0,7,1,0,0,0,0,0,0,"729058,362500000050000","5694786,146800000200000",12.290137335000054,51.358087580000074,7,7,7,Alt-West
