OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
257721,14,7,13,000,2019,04,21,7,3,1,7,2,0,1,0,0,0,0,"731846,862548949200000","5691596,506139168500000",12.32804180100004,51.32832406700004,0,5,5,5,Südwest
257722,14,7,13,000,2019,04,09,7,3,6,2,0,0,1,1,0,0,0,"732039,149259057830000","5691868,199269224000000",12.330973873000062,51.33068459800006,0,7,7,7,Alt-West
257731,14,7,13,000,2019,04,11,6,3,6,2,0,0,1,1,0,0,0,"737602,388527789150000","5691516,138312181500000",12.410450612000034,51.32522800600003,0,3,3,3,Südost
257732,14,7,13,000,2019,04,21,6,3,5,3,2,1,1,0,0,0,0,"735889,189230040650000","5694771,700129732500000",12.388062512000033,51.35516363800008,0,9,9,9,Nord
257733,14,7,13,000,2019,04,15,6,2,3,2,0,1,0,0,0,0,0,"734717,458367362620000","5693033,226778226000000",12.37011817900003,51.34004354500007,0,0,0,0,Mitte
257750,14,7,13,000,2019,04,12,5,3,8,1,0,1,0,0,0,0,1,"737396,867558035070000","5691975,733683805900000",12.407812359000047,51.329439163000075,0,3,3,3,Südost
257751,14,7,13,000,2019,04,12,5,3,5,3,0,1,1,0,0,0,0,"727244,999484807250000","5693205,960341624900000",12.263127292000036,51.34462973300003,0,7,7,7,Alt-West
257752,14,7,13,000,2019,04,14,5,3,5,3,0,0,1,0,0,0,1,"732152,184000000360000","5690951,744000000900000",12.331996668000045,51.32241166300008,0,5,5,5,Südwest
257753,14,7,13,000,2019,04,18,5,3,4,2,0,0,1,0,0,0,0,"729365,196944299150000","5690708,435582460800000",12.291910822000034,51.32135775300003,0,6,6,6,West
257754,14,7,13,000,2019,04,14,5,3,2,2,0,1,1,0,0,0,0,"732488,202344442720000","5696383,959268881000000",12.340357933000064,51.371037768000065,0,8,8,8,Nordwest
257755,14,7,13,000,2019,04,15,5,3,5,3,0,0,1,0,0,0,0,"731766,440290889700000","5690049,100263655200000",12.32588359500005,51.31446602500006,0,5,5,5,Südwest
257756,14,7,13,000,2019,04,09,5,2,4,2,0,1,1,0,0,0,0,"732776,485000670890000","5691353,630007445800000",12.34120312400006,51.32576421500005,0,5,5,5,Südwest
257771,14,7,13,000,2019,05,09,3,3,6,4,0,1,0,1,0,0,0,"732232,273000000040000","5692617,943000003700000",12.334229867000033,51.337336047000065,0,7,7,7,Alt-West
257772,14,7,13,000,2019,05,16,3,3,2,6,0,0,1,0,0,0,0,"733095,531016009860000","5691620,037811668600000",12.345948460000045,51.32802503800008,0,5,5,5,Südwest
257773,14,7,13,000,2019,05,15,3,3,5,3,0,0,1,0,0,0,0,"734594,056487581690000","5696048,836805522400000",12.370337478000067,51.36716377300007,0,9,9,9,Nord
257775,14,7,13,000,2019,05,13,3,3,6,4,0,0,0,1,0,0,1,"737911,884388186040000","5695055,274299323600000",12.41724871100007,51.35686588400006,0,1,1,1,Nordost
257783,14,7,13,000,2019,05,09,2,3,3,7,0,0,1,0,0,0,1,"736084,946999999690000","5692632,276999998800000",12.389450324000052,51.33587843600003,0,0,0,0,Mitte
257784,14,7,13,000,2019,05,10,2,3,6,4,0,1,0,1,0,0,0,"736385,720056873750000","5692756,302212690900000",12.393842665000022,51.33686677700007,0,0,0,0,Mitte
257785,14,7,13,000,2019,05,18,2,2,1,3,0,1,1,0,0,0,0,"732961,861000000500000","5692856,990000000200000",12.344841994000035,51.339183485000035,1,7,7,7,Alt-West
257786,14,7,13,000,2019,05,17,2,3,1,1,0,0,1,0,0,0,0,"730880,520964239720000","5693621,604757688900000",12.315508034000061,51.34689622900004,1,7,7,7,Alt-West
257787,14,7,13,000,2019,05,22,2,3,0,7,2,1,0,0,0,0,0,"735441,716603928250000","5692967,101222729300000",12.380454104000023,51.33915057200005,1,0,0,0,Mitte
257789,14,7,13,000,2019,05,08,2,3,4,2,0,1,1,0,0,0,0,"734787,456593487410000","5693008,791189268200000",12.371105251000074,51.33979530400006,0,0,0,0,Mitte
257802,14,7,13,000,2019,05,13,1,3,1,3,0,1,1,0,0,0,0,"736116,743802186100000","5691177,294553417700000",12.388941998000064,51.32280495500004,0,0,0,0,Mitte
257803,14,7,13,000,2019,05,10,1,3,5,3,0,1,1,0,0,0,0,"728607,694015773940000","5694751,574113110100000",12.283653258000072,51.35795869400005,0,7,7,7,Alt-West
257814,14,7,13,000,2019,05,14,7,3,2,2,0,0,1,0,0,0,0,"734557,015588828360000","5691371,852261854300000",12.366725127000052,51.32519651000007,0,4,4,4,Süd
257816,14,7,13,000,2019,05,11,7,3,4,2,0,1,1,0,0,0,0,"737280,387796197090000","5693758,735639017100000",12.407331142000032,51.34549211400008,0,2,2,2,Ost
257830,14,7,13,000,2019,05,10,6,3,4,2,0,1,1,0,0,0,0,"737248,367000000550000","5692229,235000001300000",12.40585345900007,51.33177656600003,0,3,3,3,Südost
257831,14,7,13,000,2019,05,16,6,3,0,2,0,1,1,0,0,0,0,"737133,986984790300000","5694425,592157717800000",12.40567702900006,51.351538944000026,0,1,1,1,Nordost
257832,14,7,13,000,2019,05,17,6,3,1,7,0,1,1,0,0,0,0,"730139,290509154090000","5690087,880130084200000",12.302600553000048,51.31547443300008,0,6,6,6,West
257833,14,7,13,000,2019,05,18,6,3,5,3,0,1,1,0,0,0,0,"737265,773083449340000","5694405,073330536500000",12.407552447000057,51.35129977200006,0,1,1,1,Nordost
257835,14,7,13,000,2019,05,16,6,3,6,4,0,1,0,1,0,0,0,"735968,705298501070000","5691623,323461368700000",12.387116461000062,51.32687004600007,0,0,0,0,Mitte
257836,14,7,13,000,2019,05,13,6,2,5,3,0,1,1,0,0,0,0,"734291,073682839980000","5695623,642031328800000",12.36571258400005,51.36347208700005,0,9,9,9,Nord
257837,14,7,13,000,2019,05,14,6,3,6,4,0,1,0,1,0,0,0,"736299,149236666970000","5692433,798562491300000",12.392388179000022,51.33400789400008,0,0,0,0,Mitte
257838,14,7,13,000,2019,05,07,6,3,6,2,0,0,0,1,0,0,1,"735913,478679899130000","5688680,175191082100000",12.38437871900004,51.300474345000055,0,4,4,4,Süd
257854,14,7,13,000,2019,05,17,5,3,3,5,0,1,1,0,0,0,0,"735182,358953380030000","5692703,482162118000000",12.376563161000036,51.33689155700006,0,0,0,0,Mitte
257855,14,7,13,000,2019,05,19,5,3,5,3,0,1,0,0,0,0,0,"735474,044075229210000","5693364,752435093700000",12.381180307000022,51.34270662600005,0,0,0,0,Mitte
257856,14,7,13,000,2019,05,18,5,3,5,3,0,1,1,0,0,0,0,"737068,111568551510000","5689051,782681230500000",12.401158467000073,51.303330448000054,0,4,4,4,Süd
257857,14,7,13,000,2019,05,08,5,3,3,2,0,1,0,0,0,0,1,"735061,373983249070000","5690342,089678384400000",12.373272146000033,51.315744789000064,0,4,4,4,Süd
257858,14,7,13,000,2019,05,22,5,2,5,3,2,0,1,0,1,0,0,"735117,182324273510000","5693979,650176908800000",12.37647172000004,51.348373836000064,0,0,0,0,Mitte
257859,14,7,13,000,2019,05,17,5,3,5,3,0,0,1,0,0,0,0,"736759,062536465000000","5699845,756017934500000",12.40391308900007,51.40034692800003,0,9,9,9,Nord
257860,14,7,13,000,2019,05,09,5,2,4,6,0,1,1,0,0,0,0,"734356,736233757810000","5691656,067092765100000",12.364042598000026,51.32783029400008,0,0,0,0,Mitte
257861,14,7,13,000,2019,05,06,5,3,5,3,0,0,1,0,0,0,0,"734723,185679185200000","5690667,619233056900000",12.368642204000025,51.31880646800005,0,4,4,4,Süd
257862,14,7,13,000,2019,05,15,5,3,3,6,0,1,1,0,0,0,0,"734587,588629955430000","5695412,367391755800000",12.369824933000075,51.36145325800004,0,9,9,9,Nord
257877,14,7,13,000,2019,05,17,4,3,5,3,0,1,1,0,0,0,0,"731501,055000000630000","5691447,346999997300000",12.322989998000025,51.327125917000046,0,5,5,5,Südwest
257880,14,7,13,000,2019,05,16,4,3,1,6,0,1,1,0,0,0,0,"738661,306694367900000","5690099,968543300400000",12.424673042000052,51.31207336500006,0,3,3,3,Südost
257893,14,7,13,000,2019,05,13,3,3,2,6,0,0,1,0,0,0,0,"732322,600753897800000","5690630,146913990400000",12.334228608000046,51.319455205000054,0,5,5,5,Südwest
257894,14,7,13,000,2019,05,15,3,3,2,6,0,0,1,0,0,0,0,"730547,073986932640000","5691524,756971823100000",12.309371100000021,51.328208231000076,0,7,7,7,Alt-West
257895,14,7,13,000,2019,05,16,3,3,5,7,0,1,1,0,0,0,0,"738974,190000000410000","5694928,462999999500000",12.43239264500005,51.35528195000006,0,1,1,1,Nordost
257896,14,7,13,000,2019,05,14,3,3,6,4,0,0,1,1,0,0,0,"736702,278836170210000","5693777,584908045800000",12.39905777000007,51.34590228900004,0,2,2,2,Ost
257897,14,7,13,000,2019,05,15,3,3,5,3,0,1,0,0,0,0,1,"742272,809827118180000","5694366,356135040500000",12.47929502900007,51.34884032400004,0,2,2,2,Ost
257910,14,7,13,000,2019,05,15,2,3,5,3,0,1,1,0,0,0,0,"734616,733962338420000","5692444,312077306200000",12.36828676400006,51.33479876200005,1,0,0,0,Mitte
257911,14,7,13,000,2019,05,09,2,3,3,2,0,1,1,0,0,0,0,"735012,685124064800000","5692065,577266845900000",12.373710881000022,51.33123562000003,0,0,0,0,Mitte
257912,14,7,13,000,2019,05,15,2,3,5,3,0,0,1,0,0,0,0,"728536,473454030230000","5689941,725406102800000",12.279546356000026,51.31480824600004,0,6,6,6,West
257913,14,7,13,000,2019,05,21,2,3,1,7,1,0,1,0,0,0,0,"732204,768331035040000","5690858,361720150300000",12.33268920300003,51.32155193400007,1,5,5,5,Südwest
257914,14,7,13,000,2019,05,15,2,3,2,6,0,0,1,0,0,0,0,"739626,674000000580000","5688364,517000000900000",12.43733370800004,51.29609067100006,0,3,3,3,Südost
257925,14,7,13,000,2019,05,03,1,3,0,1,2,1,0,0,0,0,0,"735111,824000000950000","5689690,379000004400000",12.373565253000038,51.309873924000044,0,4,4,4,Süd
257926,14,7,13,000,2019,05,00,1,3,6,4,2,1,0,1,0,0,0,"735035,229684244840000","5691293,743403025000000",12.37352493700007,51.32429802100006,0,4,4,4,Süd
257939,14,7,13,000,2019,05,17,7,3,1,7,0,1,1,0,0,0,0,"735691,224474201910000","5695814,772831805100000",12.385915526000076,51.364608634000035,0,9,9,9,Nord
257941,14,7,13,000,2019,05,02,7,3,5,3,2,0,1,0,0,0,0,"737374,663229403090000","5692667,924231121300000",12.40795534700004,51.33566158000008,0,3,3,3,Südost
257955,14,7,13,000,2019,05,10,6,3,2,2,0,0,1,0,0,0,1,"737494,922000000250000","5687209,723000001200000",12.406045090000077,51.28661800200007,0,4,4,4,Süd
257956,14,7,13,000,2019,05,22,6,2,9,1,2,0,0,0,1,0,0,"736733,434698015450000","5689176,736609512900000",12.396448880000037,51.304591308000056,0,4,4,4,Süd
257957,14,7,13,000,2019,05,19,6,2,3,2,0,1,0,0,0,0,1,"735253,314526625910000","5692284,565424561500000",12.377303363000067,51.33310186700004,0,0,0,0,Mitte
257974,14,7,13,000,2019,05,15,5,3,6,4,0,1,0,1,0,0,0,"736950,950805796310000","5693767,610759237800000",12.402615318000073,51.345709174000035,1,2,2,2,Ost
257975,14,7,13,000,2019,05,08,5,3,6,7,0,0,1,1,0,0,0,"735698,854403484610000","5696164,416380230300000",12.38625666200005,51.367743946000076,0,9,9,9,Nord
257976,14,7,13,000,2019,05,07,5,3,5,3,0,1,1,0,0,0,0,"736209,525889922860000","5692516,783583456700000",12.391158955000037,51.33479001400008,1,0,0,0,Mitte
257977,14,7,13,000,2019,05,07,5,3,5,3,0,1,1,0,0,0,0,"734890,118542503570000","5696053,115829559000000",12.374585815000046,51.36707984800006,1,9,9,9,Nord
257989,14,7,13,000,2019,05,06,4,3,2,6,0,0,1,0,1,0,0,"736563,555156223480000","5690726,588269943400000",12.395043905000023,51.31857373500003,0,0,0,0,Mitte
257990,14,7,13,000,2019,05,07,4,2,3,2,0,1,1,0,0,0,0,"735640,827161622230000","5692429,921997992300000",12.38295223800003,51.33424622200005,0,0,0,0,Mitte
257991,14,7,13,000,2019,05,13,4,3,3,2,0,1,0,0,0,0,1,"738598,726469507440000","5690980,352404592600000",12.42436572500003,51.32000187500006,0,3,3,3,Südost
257992,14,7,13,000,2019,05,16,4,2,3,5,0,1,1,0,0,0,0,"735407,019999999550000","5689505,205000000100000",12.377670885000043,51.30808973400008,0,4,4,4,Süd
257993,14,7,13,000,2019,05,06,4,3,2,6,0,0,1,0,0,0,0,"735901,479722728020000","5694723,646174475600000",12.388206853000042,51.35472719400008,0,9,9,9,Nord
258006,14,7,13,000,2019,05,17,3,3,1,2,0,0,1,0,0,0,0,"735334,897511174900000","5692593,137678675400000",12.378676208000059,51.33583796700003,0,0,0,0,Mitte
258007,14,7,13,000,2019,05,21,3,3,5,2,2,1,1,0,0,0,0,"737404,867117120880000","5693750,038517003900000",12.40910946200006,51.345362083000055,0,2,2,2,Ost
258008,14,7,13,000,2019,05,15,3,2,5,2,0,1,1,0,0,0,0,"734834,557050274690000","5692215,577797470600000",12.371257383000057,51.332655654000064,0,0,0,0,Mitte
258009,14,7,13,000,2019,05,17,3,3,0,1,0,1,0,0,0,0,0,"736983,706163107420000","5693019,429664958300000",12.402586910000025,51.33897977200007,0,2,2,2,Ost
258011,14,7,13,000,2019,05,07,3,3,3,2,0,1,1,0,0,0,0,"731764,780707733710000","5690946,311795456300000",12.326442944000064,51.32252083000003,0,5,5,5,Südwest
258012,14,7,13,000,2019,05,16,3,2,3,2,0,1,0,0,0,0,1,"736675,789866014380000","5693031,185360612300000",12.398182045000055,51.33921352900006,0,3,3,3,Südost
258013,14,7,13,000,2019,05,21,3,3,6,4,2,1,0,1,0,0,0,"735568,593326433560000","5692987,525533458200000",12.382285891000038,51.339281362000065,0,0,0,0,Mitte
258014,14,7,13,000,2019,05,18,3,3,3,2,0,1,1,0,0,0,0,"735538,448394413110000","5692919,903132254300000",12.38180916400006,51.338686850000045,0,0,0,0,Mitte
258026,14,7,13,000,2019,06,15,4,3,5,3,0,1,1,0,0,0,0,"736647,666632974520000","5692726,519906701500000",12.397576612000023,51.336490508000054,0,3,3,3,Südost
258027,14,7,13,000,2019,06,16,4,3,5,2,0,0,1,0,0,0,0,"729336,992199026980000","5690833,722505660700000",12.291587327000059,51.32249384100004,1,6,6,6,West
258029,14,7,13,000,2019,06,07,5,3,5,3,0,1,1,0,0,0,0,"735645,820531631820000","5697398,994875470200000",12.386314543000026,51.37884778400007,0,9,9,9,Nord
258031,14,7,13,000,2019,06,06,5,3,5,3,0,1,1,0,0,0,0,"735837,361089913170000","5694976,534020438800000",12.38745526200006,51.357023782000056,0,9,9,9,Nord
258033,14,7,13,000,2019,06,19,5,3,3,7,1,0,1,0,0,0,0,"736319,160832452590000","5691291,298110872500000",12.391917361000026,51.32374424500006,0,0,0,0,Mitte
258048,14,7,13,000,2019,06,16,4,3,5,2,0,0,1,0,1,0,0,"737387,945225595500000","5691590,432718735200000",12.407427899000027,51.325984394000045,1,3,3,3,Südost
258049,14,7,13,000,2019,06,15,4,3,1,5,0,1,1,0,0,0,0,"735276,203972373160000","5691040,146765792700000",12.376809904000027,51.321922047000044,0,4,4,4,Süd
258050,14,7,13,000,2019,06,07,4,3,5,3,0,1,1,0,0,0,0,"735776,692994235080000","5695200,632967539100000",12.386733993000064,51.359060518000035,0,9,9,9,Nord
258051,14,7,13,000,2019,06,18,4,2,5,3,0,0,1,0,1,0,0,"737252,518000000160000","5694950,945000002200000",12.40772634800004,51.35620507100003,0,1,1,1,Nordost
258052,14,7,13,000,2019,06,13,4,3,6,4,0,0,1,1,0,0,0,"736176,887247008270000","5688206,645800337200000",12.38783720300006,51.29611461300004,0,4,4,4,Süd
258053,14,7,13,000,2019,06,17,4,2,3,5,0,0,1,0,1,0,0,"734247,505247360100000","5692006,979080479600000",12.362708208000072,51.33102524100008,1,0,0,0,Mitte
258054,14,7,13,000,2019,06,08,4,3,0,4,0,0,1,1,0,0,0,"734079,232868836260000","5695147,815069770400000",12.362361903000021,51.359288168000035,0,9,9,9,Nord
258055,14,7,13,000,2019,06,10,4,3,5,3,0,1,1,0,0,0,0,"741671,611622690220000","5693992,889730183400000",12.470424700000024,51.34574419200004,0,2,2,2,Ost
258056,14,7,13,000,2019,06,06,4,3,3,2,0,0,1,0,0,0,0,"736708,438000001010000","5693777,079000001800000",12.399145712000063,51.34589518400003,0,2,2,2,Ost
258078,14,7,13,000,2019,06,21,3,3,5,3,2,1,1,0,0,0,0,"736343,052936933000000","5692762,838811246700000",12.393235574000073,51.33694318400006,1,0,0,0,Mitte
258079,14,7,13,000,2019,06,17,3,3,5,3,0,1,0,0,0,0,1,"735499,226754524750000","5692770,837283827400000",12.38114852900003,51.337365033000026,0,0,0,0,Mitte
258080,14,7,13,000,2019,06,06,3,3,5,7,0,1,1,0,0,0,0,"735839,112585077990000","5689480,292649215100000",12.383842583000046,51.307687275000035,0,4,4,4,Süd
258081,14,7,13,000,2019,06,07,3,3,1,1,0,0,1,0,0,0,0,"738130,278618707320000","5695198,313351459800000",12.420475348000025,51.35805832200003,0,1,1,1,Nordost
258082,14,7,13,000,2019,06,16,3,3,2,6,0,1,1,0,0,0,0,"734628,676317135800000","5695399,408383481200000",12.370405509000022,51.36131996800003,0,9,9,9,Nord
258083,14,7,13,000,2019,06,22,3,2,4,2,2,1,1,0,0,0,0,"734762,126675505190000","5689970,353086782600000",12.368741078000028,51.31253142600008,1,4,4,4,Süd
258084,14,7,13,000,2019,06,08,3,3,0,4,0,0,0,1,0,0,1,"737500,879248851910000","5694658,654933154600000",12.411091776000035,51.35347773900003,0,1,1,1,Nordost
258085,14,7,13,000,2019,06,17,3,3,4,2,0,0,1,0,1,0,0,"737257,989590029230000","5691302,158431056900000",12.405374213000073,51.323451023000075,0,3,3,3,Südost
258086,14,7,13,000,2019,06,07,3,3,5,3,0,1,1,0,0,0,0,"735073,476064333690000","5689668,869464291300000",12.373001858000066,51.30969668200004,0,4,4,4,Süd
258100,14,7,13,000,2019,06,21,2,2,6,2,1,0,1,1,0,0,0,"736797,815280926410000","5693853,031119719100000",12.400477263000028,51.34653971900008,0,2,2,2,Ost
258101,14,7,13,000,2019,06,15,2,3,2,6,0,0,1,0,0,0,0,"734632,441267604940000","5695398,220922526000000",12.370458708000058,51.36130775400005,0,9,9,9,Nord
258112,14,7,13,000,2019,06,20,1,3,1,5,0,0,1,0,0,0,0,"736392,232862723060000","5688094,521060150100000",12.390846195000051,51.295018809000055,0,4,4,4,Süd
258113,14,7,13,000,2019,06,18,1,3,0,1,0,1,0,0,0,0,0,"735285,657266365360000","5690686,247089814400000",12.37671180500007,51.31874140200006,0,4,4,4,Süd
258114,14,7,13,000,2019,06,10,1,2,8,1,0,1,0,0,0,0,0,"731147,704000000840000","5696782,727000000000000",12.321391987000027,51.375164521000045,0,8,8,8,Nordwest
258131,14,7,13,000,2019,06,18,6,3,1,7,0,1,1,0,0,0,0,"734845,716082222760000","5692993,220449935600000",12.371929926000064,51.33963147800006,0,0,0,0,Mitte
258132,14,7,13,000,2019,06,13,6,2,6,4,0,1,0,1,0,0,0,"736087,460437238220000","5692635,250931613100000",12.389488312000026,51.335904087000074,0,0,0,0,Mitte
258133,14,7,13,000,2019,06,15,6,2,6,2,0,0,1,1,0,0,0,"734192,476344278080000","5696541,391556114000000",12.364903222000066,51.371750838000025,0,9,9,9,Nord
258148,14,7,13,000,2019,06,12,5,3,2,6,0,0,1,0,0,0,0,"730500,906688977960000","5690720,054787788500000",12.308189251000044,51.321003130000065,0,6,6,6,West
258149,14,7,13,000,2019,06,21,5,3,1,7,1,0,1,0,1,0,0,"735370,636878310700000","5689168,151782671000000",12.376927513000055,51.30507925400008,0,4,4,4,Süd
258150,14,7,13,000,2019,06,01,5,3,3,7,2,1,1,0,0,0,0,"735126,151468050670000","5689430,508893692900000",12.373599204000072,51.307535302000076,0,4,4,4,Süd
258152,14,7,13,000,2019,06,23,5,3,1,1,2,0,1,0,0,0,0,"736836,125926497390000","5697532,113950850400000",12.403476043000069,51.37954748300007,0,1,1,1,Nordost
258154,14,7,13,000,2019,06,12,5,3,1,5,0,1,1,0,0,0,0,"735460,928704844790000","5689478,299929076800000",12.378425181000068,51.307825929000046,0,4,4,4,Süd
258175,14,7,13,000,2019,06,08,4,3,5,3,0,1,1,0,0,0,0,"735000,137335495090000","5693853,897983077900000",12.374710982000067,51.347293437000076,0,0,0,0,Mitte
258176,14,7,13,000,2019,06,21,4,3,5,3,1,1,1,0,0,0,0,"735389,428304119970000","5691297,575775589800000",12.378601897000067,51.32418599500005,0,4,4,4,Süd
258177,14,7,13,000,2019,06,21,4,3,5,3,1,0,1,0,0,0,0,"735051,599411459640000","5691285,328034658000000",12.373753911000051,51.32421571900005,0,4,4,4,Süd
258178,14,7,13,000,2019,06,18,4,3,5,3,0,0,1,0,0,0,0,"739919,158999192530000","5693931,635313076900000",12.445267085000069,51.34593662000003,0,2,2,2,Ost
258197,14,7,13,000,2019,06,17,3,3,4,2,0,1,1,0,0,0,0,"734851,734566935340000","5692096,631766039900000",12.371425127000066,51.33158085300005,0,0,0,0,Mitte
258198,14,7,13,000,2019,06,18,3,3,1,6,0,0,1,0,0,0,0,"737293,408923783340000","5692397,935149734800000",12.406611184000042,51.33327204400007,0,3,3,3,Südost
258199,14,7,13,000,2019,06,08,3,3,3,7,0,1,0,0,0,0,1,"730512,375829655680000","5693318,901976408400000",12.310034871000028,51.344328276000056,0,7,7,7,Alt-West
258200,14,7,13,000,2019,06,12,3,3,2,2,0,1,1,0,0,0,0,"732322,215034879740000","5690629,032240949600000",12.334222356000055,51.319445356000074,0,5,5,5,Südwest
258201,14,7,13,000,2019,06,16,3,3,5,2,0,1,1,0,0,0,0,"734719,283372167500000","5690206,033157566600000",12.368282516000022,51.31466466900008,0,4,4,4,Süd
258202,14,7,13,000,2019,06,14,3,2,6,2,0,0,1,1,0,0,0,"736263,241683004420000","5699964,383549979000000",12.396877055000061,51.401618401000064,0,9,9,9,Nord
258203,14,7,13,000,2019,06,18,3,3,4,2,0,1,0,0,1,0,0,"732401,750000000000000","5690886,053000001200000",12.335529267000027,51.32172009300007,0,5,5,5,Südwest
258226,14,7,13,000,2019,06,11,2,3,5,3,0,1,0,0,0,0,1,"733051,558891099880000","5690605,235772159000000",12.344655026000055,51.31893351600007,0,5,5,5,Südwest
258228,14,7,13,000,2019,06,05,2,3,5,3,0,1,1,0,0,0,0,"739098,941999999810000","5699445,124000001700000",12.437219252000034,51.395769865000034,0,1,1,1,Nordost
258229,14,7,13,000,2019,06,05,2,3,4,2,0,0,1,0,1,0,0,"730838,915428519250000","5698495,886420527500000",12.318076056000052,51.39066884600004,0,8,8,8,Nordwest
258230,14,7,13,000,2019,06,11,2,3,3,2,0,1,1,0,0,0,0,"733680,251955047250000","5697367,505182769100000",12.358100240000056,51.379377384000065,0,9,9,9,Nord
258231,14,7,13,000,2019,06,17,2,3,6,4,0,1,1,1,0,0,0,"734035,629850551490000","5695845,238279731900000",12.362195606000057,51.365566511000054,0,9,9,9,Nord
258232,14,7,13,000,2019,06,16,2,3,5,3,0,1,1,0,0,0,0,"741522,035000001080000","5690294,343000002200000",12.465774564000071,51.312611384000036,0,3,3,3,Südost
258233,14,7,13,000,2019,06,16,2,3,6,2,0,0,0,1,0,0,1,"727162,822670638560000","5689549,716674972300000",12.259618876000047,51.31183894000003,0,6,6,6,West
258249,14,7,13,000,2019,06,16,1,3,4,2,0,1,1,0,0,0,0,"735766,586000001990000","5692870,604000000300000",12.385045948000027,51.338149790000045,0,0,0,0,Mitte
258250,14,7,13,000,2019,06,12,1,3,5,3,0,1,1,0,0,0,0,"736237,171230258420000","5694036,982797870400000",12.392563505000055,51.34842414800005,0,0,0,0,Mitte
258251,14,7,13,000,2019,06,11,1,3,1,7,0,0,1,0,1,0,0,"733589,169355035760000","5690683,283923318600000",12.352407545000062,51.31941370200008,0,5,5,5,Südwest
258259,14,7,13,000,2019,06,15,7,3,4,2,0,1,1,0,0,0,0,"735067,487973139620000","5688580,812025867400000",12.372199435000027,51.29993227300008,0,4,4,4,Süd
258260,14,7,13,000,2019,06,13,7,3,6,4,0,1,0,1,0,0,0,"737816,564421576450000","5695015,316542005200000",12.41585549000007,51.35654712100006,0,1,1,1,Nordost
258268,14,7,13,000,2019,05,11,6,3,5,3,0,1,1,0,0,0,0,"727243,045894011860000","5693206,213564205900000",12.263099450000027,51.34463278800007,0,7,7,7,Alt-West
258269,14,7,13,000,2019,05,19,6,3,0,1,0,1,0,0,0,0,0,"731409,078875339590000","5692062,863323532000000",12.322071834000042,51.33268874500004,0,7,7,7,Alt-West
258270,14,7,13,000,2019,05,22,6,3,1,5,2,1,1,0,0,0,0,"732359,568241633470000","5691451,210742672900000",12.335293332000049,51.32681060200008,1,5,5,5,Südwest
258271,14,7,13,000,2019,05,11,6,3,6,6,0,1,0,1,0,0,0,"736137,159552620720000","5699430,790315724900000",12.394712750000053,51.39688130700006,0,9,9,9,Nord
258272,14,7,13,000,2019,05,13,6,3,5,3,0,1,1,0,0,0,0,"730782,033865779640000","5697268,189255161200000",12.316462330000036,51.37967115100008,0,8,8,8,Nordwest
258285,14,7,13,000,2019,05,12,5,3,1,5,0,1,0,0,0,0,1,"736671,884701922540000","5693778,804088782500000",12.39862294300002,51.34592588600003,0,2,2,2,Ost
258286,14,7,13,000,2019,05,02,5,3,0,1,2,0,0,0,1,0,0,"731527,612331727520000","5691809,545801321000000",12.323605816000054,51.33036651500004,0,7,7,7,Alt-West
258289,14,7,13,000,2019,05,10,5,3,5,3,0,1,1,0,0,0,0,"730748,553000000310000","5685497,162000000500000",12.308361601000058,51.27401672800005,0,5,5,5,Südwest
258309,14,7,13,000,2019,05,19,4,3,6,4,0,0,1,1,0,0,0,"740999,144098227840000","5694783,783423699400000",12.461322390000078,51.35312834300004,0,2,2,2,Ost
258310,14,7,13,000,2019,05,11,4,3,0,7,0,1,0,0,0,0,0,"735715,656148807150000","5690629,284355405700000",12.382833765000044,51.31805214000008,0,4,4,4,Süd
258311,14,7,13,000,2019,05,10,4,3,5,3,0,1,1,0,0,0,0,"733606,529330234040000","5694065,543349435600000",12.354873955000073,51.34976765400006,0,0,0,0,Mitte
258312,14,7,13,000,2019,05,16,4,3,2,6,0,0,1,0,0,0,0,"733992,855872452260000","5692373,291031146400000",12.359299931000066,51.33441825800003,0,0,0,0,Mitte
258316,14,7,13,000,2019,06,20,4,3,4,2,0,0,1,0,1,0,0,"734782,366000000390000","5689847,874000003600000",12.368950358000063,51.31142364900006,0,4,4,4,Süd
258317,14,7,13,000,2019,06,14,4,3,1,3,0,1,1,0,0,0,0,"736794,705838550810000","5693857,332471946300000",12.400435556000048,51.34657962400007,0,2,2,2,Ost
258318,14,7,13,000,2019,06,14,4,2,4,2,0,0,1,0,1,0,0,"731822,174370061610000","5692969,543376855600000",12.328581471000064,51.340659611000035,0,7,7,7,Alt-West
258319,14,7,13,000,2019,06,19,4,3,2,6,0,0,1,0,0,0,0,"735102,285783229400000","5688703,555965293200000",12.372778543000038,51.30101971200003,0,4,4,4,Süd
258320,14,7,13,000,2019,06,09,4,3,4,6,0,1,0,0,0,0,0,"738959,161989875140000","5697909,707993706700000",12.434180664000053,51.38204725700007,0,1,1,1,Nordost
258321,14,7,13,000,2019,06,09,4,3,3,6,0,1,1,0,0,0,0,"737664,807433771900000","5692252,764049844800000",12.411836055000038,51.33181391800008,0,3,3,3,Südost
